,rc_th,rc_r ,rc_p ,rc_y ,sen_r,sen_p,sen_y,cam_x,cam_y,cam_z,fake_x,fake_y,time
168,1900,1500,1500,1500,3.0,-4.0,253.0,0.15413475373870394,-0.07715656096602204,0.3730409205680782,0.028720545497954622,-0.16995819331969347,1675275748.5564134
169,1900,1500,1500,1500,2.0,-3.0,254.0,0.16459707402491022,-0.08093444460134079,0.4054134678233523,0.03243007921786969,-0.1805294188281012,1675275748.5564134
170,1900,1500,1500,1500,0.0,-1.0,255.0,0.17224908475244644,-0.08320575396408125,0.4324412296936178,0.03578924301434877,-0.18791507330506135,1675275748.5564134
171,1900,1500,1500,1500,0.0,0.0,255.0,0.17703950982776331,-0.08327396170869948,0.4501168585421821,0.03461527339279977,-0.19255992206754338,1675275748.5564134
172,1900,1500,1500,1500,3.0,0.0,256.0,0.17619182313896953,-0.08103623855015467,0.44686651978579073,0.03600445609575632,-0.19056261343883865,1675275748.5564134
173,1900,1500,1500,1500,3.0,-1.0,256.0,0.17454041035633228,-0.07863781418600066,0.44057748467881774,0.03407678809621458,-0.1883800233048996,1675275748.5564134
174,1900,1500,1500,1500,3.0,0.0,257.0,0.17562262635634535,-0.0771614377132944,0.43994498482046296,0.03567730009812596,-0.18847897658887944,1675275748.5564134
175,1900,1500,1500,1500,2.0,0.0,257.0,0.1763256321430988,-0.0754484106406145,0.4379135890960425,0.03385003590539997,-0.18877861713674385,1675275748.5564134
176,1900,1500,1500,1500,0.0,0.0,257.0,0.1758366872675697,-0.07317418172090442,0.43333428615722036,0.0317440839908319,-0.18779061369339006,1675275748.5564134
177,1900,1500,1500,1500,0.0,0.0,257.0,0.17460769929754053,-0.07098769462596,0.42741383660741533,0.02989009855811281,-0.18610127202809545,1675275748.5564134
178,1900,1500,1500,1500,0.0,0.0,256.0,0.17544565034501305,-0.06937121193330108,0.42662695992218824,0.024866446159286376,-0.18701657981442946,1675275748.5564134
179,1900,1500,1500,1500,0.0,0.0,256.0,0.17107428470941255,-0.06563896567669134,0.41357746304295756,0.022302592628012083,-0.18187215033097276,1675275748.5564134
180,1900,1500,1500,1500,0.0,0.0,256.0,0.17150718235755782,-0.06409897845910234,0.41319755669550384,0.02070362219262587,-0.18191963244200465,1675275748.5564134
181,1900,1500,1500,1500,0.0,0.0,256.0,0.16949522964727437,-0.06181607748583475,0.4081532334861204,0.01897526854828168,-0.17941515959482798,1675275748.5564134
182,1900,1500,1500,1500,0.0,0.0,255.0,0.17085530451415348,-0.06090320535291221,0.4122000704840808,0.01460737218911095,-0.18079646064182753,1675275748.5564134
183,1900,1500,1500,1500,1.0,0.0,255.0,0.1717414571973932,-0.05978037701641105,0.4164009771571661,0.01329345010910414,-0.18136180904673688,1675275748.5564134
184,1900,1500,1500,1500,1.0,0.0,255.0,0.17204040303346252,-0.05827822964323115,0.42178167723842086,0.011765114290628563,-0.18126178420172812,1675275748.5564134
185,1900,1500,1500,1500,1.0,-1.0,255.0,0.17887322800501154,-0.05959993994660674,0.44517591658877215,0.01127332317304243,-0.18820387010688203,1675275748.5564134
186,1900,1500,1500,1500,1.0,-1.0,255.0,0.1848839707925422,-0.060508825838535334,0.4678664620177573,0.010595544820580484,-0.19424503877919475,1675275748.5564134
187,1900,1500,1500,1500,1.0,-1.0,255.0,0.18556013708895824,-0.059673513826892455,0.4791628847261241,0.009613690660356243,-0.19468197061055315,1675275748.5564134
188,1900,1500,1500,1500,0.0,0.0,256.0,0.1852410353515643,-0.058412170859969526,0.48834544487107123,0.01186321733283622,-0.19386976803309913,1675275748.5564134
189,1900,1500,1500,1500,0.0,1.0,256.0,0.17947247042428488,-0.05595634081497622,0.47641648917580565,0.010875878097816219,-0.1876784350776589,1675275748.5564134
190,1900,1500,1500,1500,2.0,-1.0,256.0,0.18014774378544932,-0.055685499392962516,0.47689151127281,0.010449718411956951,-0.1882681274638443,1675275748.5564134
191,1900,1500,1500,1500,2.0,-2.0,256.0,0.17838579902212867,-0.05463527594518628,0.46943132794726117,0.009856944106029268,-0.18630444794277068,1675275748.5564134
192,1900,1500,1500,1500,1.0,-1.0,257.0,0.17996675133382384,-0.05454863214154943,0.47138100157025054,0.012666843774323588,-0.18762498746958345,1675275748.5564134
193,1900,1500,1500,1500,0.0,0.0,257.0,0.18066108493275707,-0.05466481010418324,0.47221202386374056,0.012623853028155302,-0.18832765969854456,1675275748.5564134
194,1900,1500,1500,1500,-1.0,0.0,258.0,0.18071503561452856,-0.054307268897188885,0.4715433515328092,0.015547756163382616,-0.18805709460298461,1675275748.5564134
195,1900,1500,1500,1500,-2.0,0.0,259.0,0.18158839130507926,-0.055121771539708965,0.47279184605676206,0.019460330826205074,-0.18876983095446448,1675275748.5564134
196,1900,1500,1500,1500,-3.0,0.0,259.0,0.18159091395496602,-0.055340930270305934,0.4714250914483631,0.019674981649358367,-0.18881412471338085,1675275748.5564134
197,1900,1500,1500,1500,-3.0,0.0,260.0,0.18134971688920168,-0.05583042417046744,0.4687751095782179,0.023491186718812895,-0.1882894586146282,1675275748.5564134
198,1900,1500,1500,1500,-3.0,1.0,260.0,0.1820046219433879,-0.057341290514153334,0.4667817255678226,0.024865376538635672,-0.189196773376757,1675275748.5564134
199,1900,1500,1500,1500,-3.0,1.0,260.0,0.18033301034012633,-0.05811469740060327,0.4587852280012553,0.025917305945317874,-0.18768485800626694,1675275748.5564134
200,1900,1500,1500,1500,-3.0,1.0,260.0,0.1795929907886604,-0.060108564475633626,0.45153281304929777,0.028009384745833494,-0.1873023123986918,1675275748.5564134
201,1900,1500,1500,1500,-3.0,1.0,260.0,0.18779935903532066,-0.06490581464829655,0.466968861351486,0.03130873301771477,-0.1962170412223713,1675275748.5564134
202,1900,1500,1500,1500,-3.0,1.0,259.0,0.18571227298708531,-0.0669424073266092,0.45564496170532687,0.030276914519465292,-0.19507342895405397,1675275748.5564134
203,1900,1500,1500,1500,-3.0,1.0,260.0,0.17867292874132087,-0.06738844313987553,0.4307042315119274,0.035338432793228104,-0.1876603658249015,1675275748.5564134
204,1900,1500,1500,1500,-2.0,0.0,260.0,0.16736596259392086,-0.06616550411686098,0.39537846492470413,0.03609750702833987,-0.17631281676715116,1675275748.5564134
205,1900,1500,1500,1500,-2.0,0.0,260.0,-1.0,-1.0,-1.0,1.1584559306791384,0.8111595753452777,1675275748.5564134
206,1900,1500,1500,1500,-2.0,0.0,260.0,-1.0,-1.0,-1.0,1.1584559306791384,0.8111595753452777,1675275748.5564134
207,1900,1500,1500,1500,-1.0,0.0,260.0,-1.0,-1.0,-1.0,1.1584559306791384,0.8111595753452777,1675275748.5564134
208,1900,1500,1500,1500,-1.0,0.0,260.0,-1.0,-1.0,-1.0,1.1584559306791384,0.8111595753452777,1675275748.5564134
209,1900,1500,1500,1500,-1.0,0.0,260.0,-1.0,-1.0,-1.0,1.1584559306791384,0.8111595753452777,1675275748.5564134
210,1900,1500,1500,1500,-1.0,-1.0,259.0,-1.0,-1.0,-1.0,1.1724361788242086,0.7908181880711193,1675275748.5564134
211,1900,1500,1500,1500,-1.0,-1.0,259.0,-1.0,-1.0,-1.0,1.1724361788242086,0.7908181880711193,1675275748.5564134
212,1900,1500,1500,1500,-1.0,0.0,259.0,-1.0,-1.0,-1.0,1.1724361788242086,0.7908181880711193,1675275748.5564134
213,1900,1500,1500,1500,-1.0,0.0,262.0,-1.0,-1.0,-1.0,1.129441169701636,0.8510949677815045,1675275748.5564134
214,1900,1500,1500,1500,-1.0,1.0,265.0,-1.0,-1.0,-1.0,1.083350440839404,0.9090389553440873,1675275748.5564134
215,1900,1500,1500,1500,0.0,1.0,266.0,-1.0,-1.0,-1.0,1.0673205240039498,0.9278075765156986,1675275748.5564134
216,1900,1500,1500,1500,0.0,1.0,267.0,-1.0,-1.0,-1.0,1.0509654909975181,0.9462935785116295,1675275748.5564134
217,1900,1500,1500,1500,0.0,-1.0,267.0,-1.0,-1.0,-1.0,1.0509654909975181,0.9462935785116295,1675275748.5564134
218,1900,1500,1500,1500,0.0,-2.0,266.0,-1.0,-1.0,-1.0,1.0673205240039498,0.9278075765156986,1675275748.5564134
219,1900,1500,1500,1500,0.0,-2.0,266.0,-1.0,-1.0,-1.0,1.0673205240039498,0.9278075765156986,1675275748.5564134
220,1900,1500,1500,1500,-2.0,-1.0,264.0,-1.0,-1.0,-1.0,1.0990503586359268,0.88999343210062,1675275748.5564134
221,1900,1500,1500,1500,-2.0,-1.0,263.0,-1.0,-1.0,-1.0,1.1144154950464693,0.8706768082361749,1675275748.5564134
222,1900,1500,1500,1500,-2.0,0.0,260.0,-1.0,-1.0,-1.0,1.1584559306791384,0.8111595753452777,1675275748.5564134
223,1900,1500,1500,1500,-1.0,2.0,258.0,-1.0,-1.0,-1.0,1.1860592915515653,0.7702359099160458,1675275748.5564134
224,1900,1500,1500,1500,0.0,2.0,257.0,-1.0,-1.0,-1.0,1.1993211191291004,0.7494190104413698,1675275748.5564134
225,1900,1500,1500,1500,0.0,3.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
226,1900,1500,1500,1500,0.0,3.0,254.0,-1.0,-1.0,-1.0,1.236899051755318,0.6856243401213201,1675275748.5564134
227,1900,1500,1500,1500,0.0,2.0,253.0,-1.0,-1.0,-1.0,1.2486764606857723,0.6639330512402982,1675275748.5564134
228,1900,1500,1500,1500,0.0,1.0,252.0,-1.0,-1.0,-1.0,1.260073510670101,0.642039521920206,1675275748.5564134
229,1900,1500,1500,1500,0.0,0.0,252.0,-1.0,-1.0,-1.0,1.260073510670101,0.642039521920206,1675275748.5564134
230,1900,1500,1500,1500,0.0,1.0,251.0,0.11522636533335326,-0.10507072179364452,0.4753873868964549,0.06183228410113295,-0.14315634980331687,1675275748.5564134
231,1900,1500,1500,1500,2.0,-1.0,251.0,0.11477229849764421,-0.10609519617939103,0.4763605821277593,0.06294877336478397,-0.1430605574106465,1675275748.5564134
232,1900,1500,1500,1500,3.0,-2.0,252.0,0.11277280667283489,-0.105808055249684,0.471676519078067,0.06578072665646313,-0.13994979986100892,1675275748.5564134
233,1900,1500,1500,1500,3.0,-1.0,252.0,0.11377204736787752,-0.1079398236897692,0.47857526522551114,0.0674993765663993,-0.14155888691143503,1675275748.5564134
234,1900,1500,1500,1500,3.0,-1.0,253.0,0.11058709435244758,-0.10588377389783267,0.4685693507597227,0.0689246192616528,-0.13671238375436473,1675275748.5564134
235,1900,1500,1500,1500,1.0,0.0,254.0,0.11027826148661751,-0.1068951970133016,0.4750139892893129,0.0723574499684002,-0.13547057811603896,1675275748.5564134
236,1900,1500,1500,1500,1.0,0.0,254.0,0.10659523630719224,-0.10438838149599063,0.4662171676839824,0.07096292355468957,-0.13123925508516848,1675275748.5564134
237,1900,1500,1500,1500,0.0,0.0,256.0,0.10667160440248095,-0.10540121119864326,0.47535611495252,0.0764641480266512,-0.12900186267840774,1675275748.5564134
238,1900,1500,1500,1500,0.0,0.0,257.0,0.10485624606817572,-0.10443405628268858,0.47619932917816427,0.07816989507837226,-0.1256613383447823,1675275748.5564134
239,1900,1500,1500,1500,0.0,0.0,258.0,0.10368660190498523,-0.10456568794251887,0.47985524135848134,0.08072302006284122,-0.12316122986325387,1675275748.5564134
240,1900,1500,1500,1500,0.0,0.0,259.0,0.10168298734437844,-0.10319491370899551,0.47523821487206613,0.08189690382821925,-0.11950530228418932,1675275748.5564134
241,1900,1500,1500,1500,0.0,0.0,260.0,0.1006913618503212,-0.10282224526757984,0.47278506661102165,0.0837752728295257,-0.11701652932589136,1675275748.5564134
242,1900,1500,1500,1500,0.0,0.0,260.0,0.09863374760333,-0.10157934329786511,0.4647060632383022,0.08290855429784802,-0.11477434720068647,1675275748.5564134
243,1900,1500,1500,1500,0.0,0.0,261.0,0.09863091352790891,-0.10242980814210194,0.4655768610398886,0.08573945303718326,-0.1134401555546461,1675275748.5564134
244,1900,1500,1500,1500,0.0,0.0,261.0,0.09673841664986196,-0.10092527494793306,0.45579481905377484,0.08454949487997188,-0.11133559760822134,1675275748.5564134
245,1900,1500,1500,1500,0.0,0.0,261.0,0.09513222113808116,-0.10015577835461524,0.4466533333307379,0.08404073640225965,-0.10962880124059325,1675275748.5564134
246,1900,1500,1500,1500,-1.0,0.0,260.0,0.09486113561724142,-0.10082901274623073,0.44260171789377,0.08282473014970525,-0.11092875613474051,1675275748.5564134
247,1900,1500,1500,1500,-1.0,1.0,260.0,0.09149881534408649,-0.09836521055828462,0.42387720306465276,0.08098221944129341,-0.10718968230155879,1675275748.5564134
248,1900,1500,1500,1500,0.0,1.0,259.0,0.09109747086190191,-0.09847990439620444,0.41675021364803577,0.07928833428213784,-0.10821460536399233,1675275748.5564134
249,1900,1500,1500,1500,0.0,1.0,258.0,0.08808224258335301,-0.09726595368571112,0.39960363689949424,0.07682713124423877,-0.1063801631399579,1675275748.5564134
250,1900,1500,1500,1500,0.0,0.0,258.0,0.08780356888210662,-0.09850976411861868,0.3965515467942856,0.07810170095536757,-0.10636618185785872,1675275748.5564134
251,1900,1500,1500,1500,1.0,0.0,257.0,0.08800385205890021,-0.10000924447634099,0.39510228030308386,0.07764945471256365,-0.10824550402106714,1675275748.5564134
252,1900,1500,1500,1500,1.0,0.0,257.0,0.08384261952636772,-0.09747704279051199,0.3762724799083315,0.07611822683745634,-0.10362130216971847,1675275748.5564134
253,1900,1500,1500,1500,2.0,0.0,257.0,0.08206907789972992,-0.09707327217868837,0.37000030335572953,0.0761237648990903,-0.1018023876752293,1675275748.5564134
254,1900,1500,1500,1500,2.0,0.0,257.0,0.08063656207453024,-0.09687663475197256,0.36548230522092395,0.07625441322212495,-0.10036235334136043,1675275748.5564134
255,1734,1500,1500,1500,1.0,0.0,257.0,0.07729027416892277,-0.09465839789664819,0.35530685385014477,0.07484578062619807,-0.09660283585859399,1675275748.5564134
256,1734,1500,1500,1500,1.0,0.0,257.0,0.07464780652645202,-0.09333023426618665,0.34991522572062544,0.0741460836257832,-0.09372932268159338,1675275748.5564134
257,1734,1500,1500,1500,0.0,0.0,257.0,0.07241445129684608,-0.09253149183032737,0.3488394252021979,0.07387020852043252,-0.09137353024873807,1675275748.5564134
258,1766,1500,1500,1500,0.0,0.0,257.0,0.0716786279742185,-0.09420992512931808,0.35665892106417113,0.07567114791494368,-0.09103413137045276,1675275748.5564134
259,1711,1500,1500,1500,-1.0,0.0,257.0,0.06857102874269255,-0.09284698124950769,0.3544576670596846,0.07504219392208414,-0.08769958404312941,1675275748.5564134
260,1691,1500,1500,1500,-1.0,0.0,257.0,0.06515440005006225,-0.09130300689412355,0.3536653363747973,0.07430636575611044,-0.08402320466342057,1675275748.5564134
261,1691,1500,1500,1500,-1.0,0.0,257.0,0.0612938600167904,-0.08926540922106382,0.3492033835679756,0.0731894241302262,-0.0798032502762121,1675275748.5564134
262,1691,1500,1500,1500,-1.0,0.0,257.0,0.05699789091694025,-0.08733054092681038,0.34534666791225854,0.07227052916344352,-0.0751821359232669,1675275748.5564134
263,1691,1500,1500,1500,-1.0,0.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
264,1691,1500,1500,1500,-1.0,0.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
265,1691,1500,1500,1500,0.0,0.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
266,1691,1500,1500,1500,0.0,0.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
267,1691,1500,1500,1500,0.0,0.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
268,1691,1500,1500,1500,1.0,0.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
269,1691,1500,1500,1500,1.0,-1.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
270,1691,1500,1500,1500,1.0,-1.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
271,1691,1500,1500,1500,1.0,-1.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
272,1691,1500,1500,1500,1.0,-1.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
273,1691,1500,1500,1500,1.0,-1.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
274,1691,1500,1500,1500,1.0,-1.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
275,1691,1500,1500,1500,1.0,-1.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
276,1691,1500,1500,1500,1.0,-1.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
277,1900,1500,1500,1500,0.0,0.0,256.0,-0.013810766580364422,-0.07901615380078085,0.47308309030282675,0.0800101631704708,-0.005715209920956841,1675275748.5564134
278,1900,1500,1500,1500,1.0,-1.0,256.0,-0.01546362016403664,-0.07340969762448511,0.4416498673925654,0.07497010417516806,-0.0027551286467937947,1675275748.5564134
279,1900,1500,1500,1500,1.0,-1.0,257.0,-0.01634549171809547,-0.07141275225441776,0.42875874547329595,0.07325938363638347,-0.00013781608892131023,1675275748.5564134
280,1900,1500,1500,1500,1.0,0.0,257.0,-0.020208260843557604,-0.07604997736204842,0.45710312324296953,0.07864669095238891,0.0025828018369142766,1675275748.5564134
281,1900,1500,1500,1500,0.0,0.0,258.0,-0.022786438648377875,-0.0756145104556029,0.4567457655972206,0.07869971896990861,0.006567359573997303,1675275748.5564134
282,1900,1500,1500,1500,-1.0,0.0,258.0,-0.02457883965525482,-0.0723038809938209,0.4370425279133888,0.07583409582891117,0.00900891088749703,1675275748.5564134
283,1900,1500,1500,1500,-2.0,-1.0,258.0,-0.02724338552632062,-0.06955838424822365,0.42302826353263495,0.0737025850116975,0.012186050908836994,1675275748.5564134
284,1900,1500,1500,1500,-1.0,-1.0,258.0,-0.0330147147899292,-0.07436594453547556,0.45442545425188086,0.07960501539751895,0.016831714793049665,1675275748.5564134
285,1900,1500,1500,1500,-1.0,-2.0,258.0,-0.036717229954366035,-0.07399233176820291,0.4504933835663572,0.08000936315372416,0.020530999579978844,1675275748.5564134
286,1900,1500,1500,1500,-1.0,-2.0,258.0,-0.040865194038720194,-0.07416068616118787,0.4505782088865621,0.08103644882552481,0.02455331785051776,1675275748.5564134
287,1900,1500,1500,1500,0.0,-2.0,257.0,-1.0,-1.0,-1.0,1.1993211191291004,0.7494190104413698,1675275748.5564134
288,1900,1500,1500,1500,0.0,-2.0,257.0,-1.0,-1.0,-1.0,1.1993211191291004,0.7494190104413698,1675275748.5564134
289,1900,1500,1500,1500,0.0,-1.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
290,1900,1500,1500,1500,0.0,-1.0,256.0,-1.0,-1.0,-1.0,1.2122176218756642,0.7283738306763287,1675275748.5564134
291,1900,1500,1500,1500,0.0,0.0,255.0,-1.0,-1.0,-1.0,1.224744871391589,0.7071067811865477,1675275748.5564134
292,1900,1500,1500,1500,0.0,0.0,254.0,-1.0,-1.0,-1.0,1.236899051755318,0.6856243401213201,1675275748.5564134
293,1900,1500,1500,1500,0.0,-1.0,253.0,-1.0,-1.0,-1.0,1.2486764606857723,0.6639330512402982,1675275748.5564134
294,1900,1500,1500,1500,0.0,-1.0,253.0,-1.0,-1.0,-1.0,1.2486764606857723,0.6639330512402982,1675275748.5564134
295,1900,1500,1500,1500,1.0,-2.0,252.0,-1.0,-1.0,-1.0,1.260073510670101,0.642039521920206,1675275748.5564134
296,1900,1500,1500,1500,1.0,-2.0,252.0,-1.0,-1.0,-1.0,1.260073510670101,0.642039521920206,1675275748.5564134
297,1900,1500,1500,1500,2.0,-2.0,252.0,-1.0,-1.0,-1.0,1.260073510670101,0.642039521920206,1675275748.5564134
298,1900,1500,1500,1500,2.0,-2.0,253.0,-1.0,-1.0,-1.0,1.2486764606857723,0.6639330512402982,1675275748.5564134
299,1900,1500,1500,1500,2.0,-2.0,253.0,-1.0,-1.0,-1.0,1.2486764606857723,0.6639330512402982,1675275748.5564134
300,1900,1500,1500,1500,3.0,0.0,255.0,-0.13397776851181517,-0.05953801672022639,0.46808305398686884,0.0921853061072916,0.11400301411931368,1675275748.5564134
301,1900,1500,1500,1500,0.0,0.0,262.0,-0.13151371507977466,-0.05673269336514324,0.4556158023400184,0.07448374623963891,0.12233816778363406,1675275748.5564134
302,1900,1500,1500,1500,0.0,0.0,265.0,-0.13066570485376136,-0.054375883449319234,0.44521459300390365,0.06555723335444238,0.1254293118881524,1675275748.5564134
303,1900,1500,1500,1500,1.0,1.0,268.0,-0.13642243979590668,-0.05515073677592451,0.45893008509220323,0.059878214925008014,0.1344146019753421,1675275748.5564134
304,1900,1500,1500,1500,0.0,1.0,269.0,-0.13455768910167967,-0.05251884799891453,0.4456943927840824,0.05485920460344769,0.13362061503298972,1675275748.5564134
305,1900,1500,1500,1500,0.0,1.0,269.0,-0.13654308811911633,-0.05130304880221522,0.4460744743445091,0.05367824056944738,0.13562693028626646,1675275748.5564134
306,1900,1500,1500,1500,0.0,1.0,269.0,-0.1361743276711384,-0.04918209862022059,0.43977749701248386,0.051551177661222414,0.1352952416869003,1675275748.5564134
307,1900,1500,1500,1500,-1.0,0.0,266.0,-0.141188442272748,-0.04898938093439886,0.4494328818403453,0.05871885313101327,0.13742718785858649,1675275748.5564134
308,1900,1500,1500,1500,-1.0,0.0,265.0,-0.1393930404477902,-0.046076648800397337,0.43679142234726953,0.05805021721487273,0.1348467632954552,1675275748.5564134
309,1900,1500,1500,1500,-2.0,0.0,262.0,-0.14812851324871845,-0.04733644514179337,0.45662884015142896,0.06749127464108334,0.14009897688155912,1675275748.5564134
310,1900,1500,1500,1500,-2.0,0.0,260.0,-0.14610860288693944,-0.04516126812041903,0.4400686013716719,0.06984665961362996,0.13604671299460144,1675275748.5564134
311,1900,1500,1500,1500,-4.0,-2.0,260.0,-0.1533635113681201,-0.046896557538701276,0.45656788061799947,0.07281538772337173,0.14289007326905276,1675275748.5564134
312,1900,1500,1500,1500,-6.0,-4.0,262.0,-0.15389255982586772,-0.04733279648162614,0.46095375439073577,0.06828986172564616,0.145807435948999,1675275748.5564134
313,1900,1500,1500,1500,-7.0,-7.0,268.0,-0.15053743371758374,-0.04671618077223612,0.4609273979941044,0.051941403208768375,0.14881535918353422,1675275748.5564134
314,1900,1500,1500,1500,-6.0,-8.0,270.0,-0.1431501551048152,-0.04537037044137336,0.44999552664773834,0.04537037044137339,0.1431501551048152,1675275748.5564134
315,1900,1500,1500,1500,-3.0,-6.0,273.0,-0.13726246407185838,-0.04426167022383294,0.44248041784760767,0.03701724882962322,0.13939082747142048,1675275748.5564134
316,1900,1500,1500,1500,-1.0,-4.0,274.0,-0.13293492877603985,-0.043013956119901345,0.43855201723775006,0.03363610441582417,0.13561160787153645,1675275748.5564134
317,1900,1500,1500,1500,2.0,0.0,274.0,-0.12963974442241552,-0.04232885804767017,0.43706503693576504,0.03318253564890968,0.1322766603956944,1675275748.5564134
318,1900,1500,1500,1500,4.0,2.0,274.0,-0.12435795884822247,-0.040110483093112825,0.42848453810795506,0.0313380032809748,0.12685299497142627,1675275748.5564134
319,1900,1500,1500,1500,6.0,6.0,272.0,-0.12568404743876477,-0.03944696355464965,0.44467350535662686,0.035036623531127256,0.12698416328743356,1675275748.5564134
320,1900,1500,1500,1500,7.0,6.0,268.0,-0.12174393186474539,-0.037203506124758916,0.4438543464986337,0.041429644702695965,0.12037138511154184,1675275748.5564134
321,1900,1500,1500,1500,6.0,5.0,267.0,-0.11569129258776614,-0.03391406225726467,0.4329226287785587,0.03992239864017287,0.11375781681375949,1675275748.5564134
322,1900,1500,1500,1500,5.0,4.0,265.0,-0.11887405996114649,-0.032624819077151375,0.45982250812885694,0.04286122878020402,0.11557826793525727,1675275748.5564134
323,1900,1500,1500,1500,1.0,0.0,261.0,-1.0,-1.0,-1.0,1.1441228056353687,0.8312538755549066,1675275748.5564134
324,1900,1500,1500,1500,1.0,0.0,260.0,-0.11337035059890978,-0.025231374254562004,0.4738866950382539,0.044534607768006954,0.10726661807218157,1675275748.5564134
325,1900,1500,1500,1500,0.0,-1.0,256.0,-0.10875094449008581,-0.020268044359098472,0.47261752213206965,0.04597523146090137,0.10061729295575714,1675275748.5564134
326,1900,1500,1500,1500,0.0,0.0,255.0,-0.10406441693147855,-0.015835310482766266,0.47193802502689514,0.042229588381965805,0.09642002797377704,1675275748.5564134
327,1900,1500,1500,1500,1.0,0.0,252.0,-1.0,-1.0,-1.0,1.260073510670101,0.642039521920206,1675275748.5564134
328,1900,1500,1500,1500,1.0,0.0,251.0,-1.0,-1.0,-1.0,1.2710867300564734,0.6199504211421603,1675275748.5564134
329,1900,1500,1500,1500,1.0,0.0,250.0,-0.09196957431013472,-0.0005550065746190954,0.47457843347762985,0.03197698256981023,0.08623330688785692,1675275748.5564134
330,1900,1500,1500,1500,1.0,0.0,250.0,-0.0889699331561218,0.004242052158763759,0.47528993679550746,0.02644328417915269,0.0850552569459585,1675275748.5564134
331,1900,1500,1500,1500,2.0,0.0,249.0,-0.08477847583807613,0.009022144523373157,0.4670840146919596,0.02195899101961706,0.08238077306403642,1675275748.5564134
332,1900,1500,1500,1500,2.0,0.0,248.0,-0.08147047347474638,0.012646886550572467,0.4612941844089565,0.018793387512127543,0.08027571471772402,1675275748.5564134
333,1900,1500,1500,1500,2.0,0.0,248.0,-0.08069529653226072,0.016292686484241436,0.46651392677636594,0.015122674282929896,0.08092272386564656,1675275748.5564134
334,1900,1500,1500,1500,2.0,0.0,248.0,-0.07972516234120303,0.018973988022011862,0.4678268083462084,0.012273196123415635,0.08102766434191969,1675275748.5564134
335,1900,1500,1500,1500,2.0,0.0,248.0,-0.076905616639835,0.02021684473837076,0.4546279333872137,0.010064619032297814,0.07887900941101735,1675275748.5564134
336,1900,1500,1500,1500,2.0,0.0,248.0,-0.07725153350828827,0.021995925977212703,0.46037405092388667,0.008544666371377269,0.07986619350876227,1675275748.5564134
337,1900,1500,1500,1500,2.0,0.0,249.0,-0.07714550483720266,0.022541233800920858,0.45864352402600683,0.006602421719508561,0.08009958904571482,1675275748.5564134
338,1900,1500,1500,1500,1.0,0.0,249.0,-0.0759393518248671,0.022529471244397695,0.44797544495657476,0.006181156430175569,0.07896933287877508,1675275748.5564134
339,1900,1500,1500,1500,1.0,0.0,249.0,-0.07873673382725002,0.02237959783098864,0.462152683961697,0.007323567367675487,0.08152720413378059,1675275748.5564134
340,1900,1500,1500,1500,1.0,-1.0,250.0,-0.07859503612489818,0.02153585806891721,0.4579619182938245,0.006643998610469607,0.08122087274034102,1675275748.5564134
341,1900,1500,1500,1500,0.0,-1.0,250.0,-0.07926797533661223,0.020662977780569147,0.45737011172227804,0.007694396541899656,0.08155468611049925,1675275748.5564134
342,1900,1500,1500,1500,0.0,-1.0,251.0,-0.07982240440468176,0.019875517811924866,0.45859824615482336,0.0071949615955349995,0.08194440176653606,1675275748.5564134
343,1900,1500,1500,1500,0.0,-1.0,252.0,-0.0808222542952187,0.01906011398790481,0.4624425529916745,0.006848204491390907,0.08275643074611796,1675275748.5564134
344,1900,1500,1500,1500,0.0,-1.0,253.0,-0.08073327269483102,0.018338119463767708,0.4603699719963921,0.0060672937070139835,0.08256715989155854,1675275748.5564134
345,1900,1500,1500,1500,0.0,-2.0,253.0,-0.08172222503831202,0.017729390704108543,0.4629807309765062,0.006938565597520607,0.08333492465587489,1675275748.5564134
