,rc_th,rc_r ,rc_p ,rc_y ,sen_r,sen_p,sen_y,cam_x,cam_y,cam_z
0,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
1,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
2,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
3,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
4,1759,1502,1509,1380,-1.0,0.0,184.0,-0.32453219838405517,-0.08853244109470663,0.9192911162952724
5,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
6,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
7,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
8,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
9,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
10,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
11,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
12,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
13,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
14,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
15,1757,1502,1509,1380,-1.0,0.0,184.0,-0.3235813346988119,-0.08818910405642973,0.9156181387831783
16,1771,1502,1509,1380,-1.0,0.0,184.0,-0.33265934324941454,-0.09120732397680188,0.9436858089329188
17,1795,1502,1510,1380,-1.0,0.0,184.0,-0.34983650597761695,-0.09652222534892524,0.9911687657573615
18,1769,1502,1509,1380,-1.0,0.0,184.0,-0.3305079163835368,-0.09138067411519232,0.9381886262056501
19,1779,1502,1510,1380,-1.0,0.0,184.0,-0.33747084177097053,-0.09444115401916815,0.9589525957038652
20,1759,1502,1509,1380,-1.0,0.0,184.0,-0.3225150862442739,-0.09118139060114415,0.9192754367643089
