,rc_th,rc_r ,rc_p ,rc_y ,sen_r,sen_p,sen_y,cam_x,cam_y,cam_z
0,2000,1503,1517,2000,0.0,-1.0,163.0,-0.17990939329027394,-0.03854291097061303,0.6378463318941417
1,2000,1503,1517,2000,0.0,-1.0,163.0,-0.17990939329027394,-0.03854291097061303,0.6378463318941417
2,2000,1503,1517,2000,0.0,-1.0,163.0,-0.1782945377306927,-0.037949081896615035,0.6320827870369571
3,2000,1503,1517,2000,0.0,-1.0,163.0,-0.1782945377306927,-0.037949081896615035,0.6320827870369571
4,2000,1503,1518,2000,0.0,0.0,164.0,-0.18303357625006317,-0.03891156434684656,0.6494204584246002
5,2000,1503,1518,2000,0.0,0.0,165.0,-0.18159269727398566,-0.0387744410278795,0.6422000841281457
6,2000,1503,1518,2000,0.0,0.0,166.0,-0.18159269727398566,-0.0387744410278795,0.6422000841281457
7,2000,1503,1518,2000,0.0,0.0,168.0,-0.18313097549203095,-0.039273236883545386,0.6473006416901186
8,2000,1503,1518,2000,0.0,0.0,170.0,-0.18190678957508868,-0.039020118757932175,0.6424703871621746
9,2000,1503,1518,1900,0.0,0.0,172.0,-0.18097525627254238,-0.03917942996004949,0.6375428350826678
10,2000,1503,1518,1800,0.0,0.0,174.0,-0.18192311888964927,-0.03956645900445116,0.6400771877357712
11,2000,1504,1518,1700,0.0,0.0,176.0,-0.18380759081638082,-0.04015585506742618,0.645866549937822
12,2000,1504,1518,1600,0.0,0.0,178.0,-0.18338645433833164,-0.04074134324334037,0.6435664803026958
13,2000,1504,1518,1450,0.0,1.0,181.0,-0.1811986892025278,-0.04071040415635757,0.6358825335288367
14,2000,1504,1518,1400,-1.0,1.0,182.0,-0.1815034767558458,-0.041464528550433595,0.6370355420158088
15,2000,1504,1517,1250,-1.0,1.0,185.0,-0.17941682856795635,-0.041840051742732295,0.630191724359457
16,2000,1504,1518,1200,-1.0,2.0,186.0,-0.18116292284717717,-0.04326101506952137,0.6378457343897539
17,2000,1504,1518,1100,-2.0,2.0,188.0,-0.18183704546448043,-0.04453959850193114,0.6427482841026766
18,2000,1504,1518,1050,-2.0,2.0,189.0,-0.18262406150078073,-0.04608429552221043,0.6475295718339688
19,2000,1504,1517,1000,-2.0,2.0,190.0,-0.17980571899581246,-0.046614541895860444,0.6417379658692572
20,2000,1504,1517,1000,-3.0,1.0,190.0,-0.17503422138325372,-0.047158256931443154,0.6316393583218574
21,2000,1504,1517,1000,-3.0,1.0,191.0,-0.17358462090463667,-0.048105842903508965,0.6310030775608643
22,2000,1504,1517,1000,-3.0,1.0,191.0,-0.17129229462825243,-0.04986148655999223,0.6313804214017196
23,2000,1505,1517,1000,-3.0,0.0,191.0,-0.1708450164283003,-0.05220696141409645,0.6369710532244556
24,2000,1505,1517,1000,-3.0,0.0,190.0,-0.1711500015630045,-0.05474675487322634,0.6479255828048147
25,2000,1505,1516,1000,-3.0,0.0,190.0,-0.16862729528872877,-0.05730386022363191,0.6480089403863589
26,2000,1505,1516,1000,-3.0,0.0,190.0,-0.16579371606387724,-0.05973226299881023,0.6473698574544551
27,2000,1506,1516,1050,-3.0,0.0,189.0,-0.16206469790751252,-0.06219163054754233,0.6426939973415738
28,2000,1506,1516,1100,-3.0,0.0,188.0,-0.16109487343547654,-0.06593712731519308,0.650876415303438
29,2000,1506,1515,1200,-2.0,1.0,186.0,-0.15721942487201182,-0.06909072120352197,0.6494237447600565
30,2000,1507,1515,1250,-2.0,1.0,185.0,-0.15443287277220616,-0.07314059141235302,0.6526421517348291
31,2000,1507,1515,1400,-2.0,1.0,182.0,-0.15050190734677465,-0.07706296859527277,0.6523835532533409
32,2000,1508,1514,1450,-1.0,1.0,181.0,-0.14500614897545308,-0.08059618260367538,0.6442855797288238
33,2000,1508,1514,1650,-1.0,1.0,177.0,-0.14240696704007424,-0.0855855515080289,0.6506030056365432
34,2000,1508,1513,1750,-1.0,1.0,175.0,-0.13749776540452158,-0.08975929145209882,0.6472330595246732
35,2000,1509,1513,1900,0.0,1.0,172.0,-0.13493892399463978,-0.09590363423922792,0.6575326037002569
36,2000,1509,1512,2000,0.0,1.0,170.0,-0.12645538451942107,-0.09754681107057019,0.6380630691798161
37,2000,1510,1512,2000,1.0,2.0,166.0,-0.12303426477334198,-0.10218415067643509,0.6442282802087083
38,2000,1510,1511,2000,2.0,2.0,163.0,-0.11527198055365784,-0.10352374153314209,0.6298662380245469
39,2000,1510,1510,2000,1.0,4.0,160.0,-0.10876313050836793,-0.10295725853595741,0.6153745426058919
40,2000,1510,1510,2000,0.0,4.0,159.0,-0.10742428672600281,-0.10054392361012013,0.6169518416515694
41,2000,1509,1510,2000,0.0,4.0,158.0,-0.10243411714321861,-0.0943469201218263,0.5975138223881681
42,2000,1509,1510,2000,1.0,2.0,155.0,-0.10161727677156585,-0.09172075477876808,0.6042369260080824
43,2000,1508,1510,2000,1.0,1.0,152.0,-0.10048589847157904,-0.08927245578150551,0.6096319685646294
44,2000,1508,1509,2000,1.0,1.0,151.0,-0.09606644489820221,-0.08361813284462907,0.5960402966650613
45,2000,1507,1509,2000,0.0,0.0,147.0,-0.09332663717702057,-0.07940702823853535,0.59335787044646
46,2000,1507,1509,2000,0.0,1.0,144.0,-0.09351283123040349,-0.07739336989987675,0.6096741309083944
47,2000,1507,1509,2000,0.0,0.0,143.0,-0.09178480546918961,-0.07335401558452509,0.6127100855804717
48,2000,1506,1508,2000,0.0,0.0,141.0,-0.08874630947862669,-0.06818330212876247,0.6047633533158334
49,2000,1506,1508,2000,0.0,0.0,138.0,-0.08685750791854344,-0.06372500553542043,0.6039657630592032
50,2000,1505,1508,2000,0.0,0.0,136.0,-0.08385635401422097,-0.05846073325270301,0.598225311857284
51,2000,1505,1508,2000,0.0,0.0,133.0,-0.08151596690695471,-0.053711391601578944,0.5934238846301478
52,2000,1504,1507,2000,0.0,0.0,131.0,-0.07845019220282992,-0.04808693512209006,0.5800578425722926
53,2000,1504,1508,2000,0.0,1.0,129.0,-0.08172575163203538,-0.045851024895749645,0.5965662755091029
54,2000,1504,1508,2000,0.0,0.0,127.0,-0.08407671904695728,-0.04141169810706129,0.5948968061192081
55,2000,1503,1508,2000,0.0,0.0,124.0,-0.08670234270777728,-0.037464723905184925,0.5984680086109945
56,2000,1503,1509,2000,1.0,0.0,122.0,-0.09025825208966942,-0.033318589977355935,0.6065139013156736
57,2000,1502,1509,2000,1.0,0.0,121.0,-0.09104153505353672,-0.02871516580246927,0.5999925649405742
58,2000,1502,1509,2000,2.0,0.0,117.0,-0.09380697488534132,-0.024022204074983514,0.6010803450333896
59,2000,1501,1509,2000,2.0,0.0,114.0,-0.09687887231711836,-0.019595508932288622,0.6116206588136318
60,2000,1501,1509,2000,2.0,0.0,112.0,-0.09932260373013771,-0.01435864376817558,0.6118809200539009
61,2000,1500,1510,2000,1.0,0.0,109.0,-0.10001523275576084,-0.009237231215420156,0.6044304767648376
62,2000,1500,1510,2000,1.0,0.0,107.0,-0.10385402357752219,-0.004546637639594074,0.6170958565801591
63,2000,1499,1510,2000,1.0,1.0,104.0,-0.10443915644665755,0.0007706500489121471,0.6111186726399915
64,2000,1499,1510,2000,1.0,1.0,102.0,-0.10650683758094942,0.005596093499473332,0.6160933402666183
65,2000,1498,1510,2000,1.0,1.0,100.0,-0.10735464910984271,0.010900748320557447,0.6140004152419558
66,2000,1498,1510,2000,0.0,1.0,99.0,-0.1071279514676676,0.01593951647293874,0.6048751983817283
