,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
65,1000,1500,1500,1500,-10.6,2.4,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Default,1500,1000,3.7,7.028737783432007
66,1000,1500,1500,1500,-10.5,2.9,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Default,1500,1000,3.7,7.077275276184082
67,1000,1500,1500,1500,-10.3,3.7,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Default,1500,1000,3.7,7.1232733726501465
68,1000,1500,1500,1500,-9.2,5.3,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Default,1500,1000,3.7,7.17081880569458
69,1000,1500,1500,1500,-8.5,6.2,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Default,1500,1000,3.7,7.2188191413879395
70,1000,1500,1500,1500,-7.9,6.5,54,126.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,-221.2317420824744,Controller Default,1500,1000,3.7,7.2829694747924805
71,1000,1500,1500,1500,-7.2,6.9,54,126.0,-1000.0,-1000.0,-1000.0,-1396.8022466674206,-221.2317420824744,Controller Default,1500,1000,3.7,7.333987474441528
72,1000,1500,1500,1500,-6.7,7.1,53,127.0,-1000.0,-1000.0,-1000.0,-1400.4505331993412,-196.82048689524436,Controller Default,1500,1000,3.7,7.386144161224365
73,1000,1500,1500,1500,-5.3,7.2,52,128.0,-1000.0,-1000.0,-1000.0,-1403.6722289323802,-172.34927828106368,Controller Default,1500,1000,3.8,7.433152675628662
74,1000,1500,1500,1500,-4.2,7.5,52,128.0,-1000.0,-1000.0,-1000.0,-1403.6722289323802,-172.34927828106368,Controller Default,1500,1000,3.8,7.480282545089722
75,1000,1500,1500,1500,-2.9,7.6,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Default,1500,1000,3.8,7.5262837409973145
76,1000,1500,1500,1500,-1.7,7.6,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Default,1500,1000,3.8,7.573855638504028
77,1000,1500,1500,1500,-0.9,7.0,50,130.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,-123.25683343243873,Controller Default,1500,1000,3.8,7.619855165481567
78,1000,1500,1500,1500,-0.3,6.6,50,130.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,-123.25683343243873,Controller Default,1500,1000,3.8,7.682407855987549
79,1000,1500,1500,1500,-0.4,6.5,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Default,1500,1000,3.8,7.726401090621948
80,1000,1500,1500,1500,-0.8,6.2,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Default,1500,1000,3.8,7.7839250564575195
81,1000,1500,1500,1500,-1.3,5.7,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Default,1500,1000,3.8,7.832963705062866
82,1000,1500,1500,1500,-1.9,5.0,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Default,1500,1000,3.8,7.884496450424194
83,1000,1500,1500,1500,-2.7,4.3,47,133.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,-49.355341556672215,Controller Default,1500,1000,3.8,7.972061634063721
84,1000,1500,1500,1500,-2.7,4.0,47,133.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,-49.355341556672215,Controller Default,1500,1000,3.8,8.020058870315552
85,1000,1500,1500,1500,-2.4,2.9,45,135.0,-1000.0,-1000.0,-1000.0,-1414.213562373095,-1.1368683772161603e-13,Controller Default,1500,1000,3.8,8.079595565795898
86,1000,1500,1500,1500,-1.7,1.7,44,136.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,24.68142987965416,Controller Default,1500,1000,3.8,8.129597187042236
87,1000,1500,1500,1500,-1.0,0.6,43,137.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,49.35534155667199,Controller Default,1500,1000,3.8,8.178818941116333
88,1000,1500,1500,1500,-0.8,0.2,43,137.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,49.35534155667199,Controller Default,1500,1000,3.8,8.224823713302612
89,1000,1500,1500,1500,-0.3,-0.5,42,138.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,74.01421911853572,Controller Default,1500,1000,3.8,8.274161577224731
90,1000,1500,1500,1500,0.8,-1.5,42,138.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,74.01421911853572,Controller Default,1500,1000,3.8,8.331399917602539
91,1000,1500,1500,1500,1.3,-1.3,42,138.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,74.01421911853572,Controller Default,1500,1000,3.8,8.38192367553711
