,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
10,1608,1512,1520,1500,1.6,0.6,58,122.0,24.402229922558604,-0.4675496276003592,187.25407773492526,12.534707154666618,20.942028182447686,Controller Detection,1500,1000,3.9,37.04165601730347
11,1618,1513,1519,1500,2.8,2.3,55,125.0,24.029353790816664,-0.40218876735050546,186.05984735326246,13.453217364189888,19.914380280608235,Controller Detection,1500,1000,3.9,37.088661193847656
12,1616,1513,1520,1500,2.8,2.3,55,125.0,24.235130160595237,-0.31664260411242606,189.03823415398185,13.641321155550289,20.033875151125113,Controller Detection,1500,1000,3.9,37.13665723800659
13,1619,1513,1519,1500,2.8,2.3,55,125.0,23.587205542661103,-0.0625692945460482,186.6729848090782,13.477811533102084,19.357395912326208,Controller Detection,1500,1000,3.9,37.18365812301636
14,1620,1513,1519,1500,2.7,2.9,55,125.0,23.394324091087825,0.1803554836065643,187.81624482375224,13.566171606102628,19.060060748410386,Controller Detection,1500,1000,3.9,37.24265670776367
15,1620,1513,1519,1500,2.7,2.9,55,125.0,-1000.0,-1000.0,-1000.0,-1392.7284806400378,-245.57560793794585,Controller Memory,1500,1000,3.9,37.285650968551636
16,1620,1513,1519,1500,2.4,2.2,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Memory,1500,1000,3.9,37.343650102615356
17,1620,1513,1519,1500,2.4,2.2,56,124.0,-1000.0,-1000.0,-1000.0,-1388.2304760257884,-269.844669084295,Controller Memory,1500,1000,3.9,37.39265418052673
18,1620,1513,1519,1500,2.8,1.1,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,37.442655086517334
19,1620,1513,1519,1500,2.8,1.1,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,37.49065899848938
20,1620,1513,1519,1500,2.0,0.4,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.9,37.53666305541992
21,1620,1513,1519,1500,2.0,0.4,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.9,37.58565044403076
22,1620,1513,1519,1500,1.2,0.3,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,37.63465738296509
23,1620,1513,1519,1500,1.3,0.3,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,37.6806538105011
24,1620,1513,1519,1500,1.3,0.3,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,37.74270820617676
25,1620,1513,1519,1500,1.6,0.5,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.9,37.79170846939087
26,1620,1513,1519,1500,1.6,0.7,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,37.84271454811096
27,1620,1513,1519,1500,1.5,0.8,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,37.88971757888794
28,1620,1513,1519,1500,1.4,0.8,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,37.935707569122314
29,1620,1513,1519,1500,1.1,0.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,37.98371171951294
30,1620,1513,1519,1500,1.1,0.7,58,122.0,-1000.0,-1000.0,-1000.0,-1377.9673603896308,-318.12883192322124,Controller Memory,1500,1000,3.8,38.03271245956421
31,1620,1513,1519,1500,0.8,0.6,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,38.07771563529968
32,1620,1513,1519,1500,0.5,0.7,57,123.0,-1000.0,-1000.0,-1000.0,-1383.3096029604512,-294.031532930397,Controller Memory,1500,1000,3.8,38.142739057540894
