,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1200,1500,1499,1500,-1.3,-0.7,54,126.0,0.33206143980427266,0.5703653498862462,187.65701472270993,0.6566160782325424,-0.06660899310350166,Controller Detection,1500,1000,4.0,12.884978771209717
1,1619,1500,1499,1500,-1.3,-0.7,54,126.0,0.3158998110405036,0.46868899570700007,184.574415854165,0.5648586127350768,-0.019920163936742785,Controller Detection,1500,1000,4.0,12.935976028442383
2,1608,1500,1499,1500,-1.3,-0.7,54,126.0,0.32785410111448504,0.5509398513370293,191.07460989889208,0.6384275081487634,-0.05859478003897256,Controller Detection,1500,1000,4.0,12.981183052062988
3,1631,1500,1499,1500,-1.3,-0.7,54,126.0,0.36824981595379,0.5472310302321033,190.44927665166247,0.6591710142841374,-0.023733969885184003,Controller Detection,1500,1000,4.0,13.043193101882935
4,1629,1500,1499,1500,-1.3,-0.7,54,126.0,0.3653717591882459,0.5738790392877027,188.2291094445904,0.6790380271543274,-0.04172567344512257,Controller Detection,1500,1000,4.0,13.096797227859497
5,1621,1500,1499,1500,-1.3,-0.7,54,126.0,0.32785410111448504,0.5509398513370293,191.07460989889208,0.6384275081487634,-0.05859478003897256,Controller Detection,1500,1000,4.0,13.148797988891602
6,1631,1500,1499,1500,-1.2,-0.7,53,127.0,0.33501549084335797,0.5744900643624149,188.00980542273462,0.6604255209473696,-0.07818148398145913,Controller Detection,1500,1000,4.0,13.198336362838745
7,1620,1500,1499,1500,-1.2,-0.7,53,127.0,0.26473051672286857,0.488032131721569,191.15992515476668,0.5490785924875496,-0.08228187740290807,Controller Detection,1500,1000,4.0,13.246336460113525
8,1631,1500,1499,1500,0.7,-0.3,52,128.0,0.20692565702986931,0.487090688682944,191.04530885739572,0.5112288559536045,-0.1368233290752588,Controller Detection,1500,1000,4.0,13.294978141784668
9,1631,1500,1499,1500,2.2,0.3,51,129.0,-0.07074888315228675,0.4226526825972908,190.79286026540015,0.2839391105677032,-0.32096616030978053,Controller Detection,1500,1000,4.0,13.338975429534912
10,1630,1500,1499,1500,2.7,1.2,51,129.0,-0.42551131489135857,0.39894999693565575,193.1255466775791,0.04225943185825559,-0.5817517680029431,Controller Detection,1500,1000,4.0,13.385973691940308
11,1638,1499,1498,1500,3.0,1.3,50,130.0,-1.0166760190253676,0.487620291073237,190.11446170331686,-0.27996793376623086,-1.0922552961603278,Controller Detection,1500,1000,4.0,13.44298005104065
12,1638,1499,1498,1500,3.0,1.3,50,130.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,-123.25683343243873,Controller Memory,1500,1000,4.0,13.489976406097412
13,1638,1499,1498,1500,3.0,0.7,50,130.0,-1000.0,-1000.0,-1000.0,-1408.8320528055174,-123.25683343243873,Controller Memory,1500,1000,3.9,13.544981956481934
14,1638,1499,1498,1500,2.3,0.4,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Memory,1500,1000,3.9,13.592978239059448
15,1638,1499,1498,1500,2.3,0.4,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Memory,1500,1000,3.9,13.63798213005066
16,1638,1499,1498,1500,2.0,0.1,51,129.0,-1000.0,-1000.0,-1000.0,-1406.4663525068083,-147.82557040713368,Controller Memory,1500,1000,3.9,13.682976722717285
