,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,estimated_x,estimated_y,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
273,1750,1500,1502,1500,-0.2,0.6,18,172.0,-1000.0,-1000.0,-1000.0,-3.450841551684335,11.245249074580286,-1.8522220141419672,-11.616075403272305,Controller Memory,1500,1500,4.1,59.16952919960022
274,1750,1501,1503,1500,-0.1,1.2,17,173.0,-1000.0,-1000.0,-1000.0,-6.0338424659784655,12.931088183787109,-4.412963892744713,-13.570042232891359,Controller Memory,1500,1500,4.1,59.26752686500549
275,1750,1501,1503,1500,0.8,2.7,16,174.0,-6.24104878617121,14.533281998836896,368.3668283833407,-6.0338424659784655,12.931088183787109,-4.687718034334978,-15.10603439820181,Controller Detection,1500,1500,4.1,59.3775200843811
276,1750,1501,1504,1500,0.7,3.1,16,174.0,-7.612284123140415,15.980665188167734,361.11233956308587,-6.0338424659784655,12.931088183787109,-5.900148860113356,-16.688821793530984,Controller Detection,1500,1500,4.1,59.48852825164795
277,1750,1501,1504,1500,0.8,3.2,17,173.0,-9.557084761432117,18.372822413808226,364.63839740442774,-6.0338424659784655,12.931088183787109,-7.246763896799183,-19.40058982635785,Controller Detection,1500,1500,4.1,59.57753300666809
278,1750,1501,1505,1500,-2.5,3.5,19,171.0,-10.482137171626505,18.817188701178775,352.66036163595396,-6.0338424659784655,12.931088183787109,-7.40942782090441,-20.22528540385455,Controller Detection,1500,1500,4.1,59.6925265789032
279,1750,1501,1505,1500,-3.4,2.1,22,168.0,-1000.0,-1000.0,-1000.0,-11.342898633023365,19.230671624629778,-7.096747630220685,-21.168756543697633,Controller Memory,1500,1500,4.1,59.79952812194824
280,1750,1502,1505,1500,1.1,4.1,21,169.0,-12.991566201713246,19.21648760379989,369.2863357721634,-11.342898633023365,19.230671624629778,-9.086195844814753,-21.34233429759182,Controller Detection,1500,1500,4.1,59.89152121543884
281,1750,1502,1505,1500,3.0,1.4,21,169.0,-13.73009035428119,18.154049626517857,366.2622346166041,-11.342898633023365,19.230671624629778,-10.01387395170317,-20.440333349977426,Controller Detection,1500,1500,4.1,60.00652861595154
282,1750,1503,1504,1500,3.3,0.7,20,170.0,-16.65636534776305,15.680848887193342,369.384000986059,-11.342898633023365,19.230671624629778,-13.680366897949297,-18.334969047114516,Controller Detection,1500,1500,4.1,60.11253046989441
283,1750,1503,1504,1500,2.9,0.6,20,170.0,-18.192904665478995,13.650296744875488,360.9893318825296,-11.342898633023365,19.230671624629778,-15.546164410015226,-16.602082806899308,Controller Detection,1500,1500,4.1,60.20553469657898
284,1750,1504,1503,1500,1.1,0.0,20,170.0,-1000.0,-1000.0,-1000.0,-19.97716096282989,11.292384125746691,-17.712761074416814,-14.589825033181675,Controller Memory,1500,1500,4.1,60.31353282928467
285,1750,1504,1503,1500,1.1,-0.6,20,170.0,-20.472838347297895,9.58400128153517,367.67630430184556,-19.97716096282989,11.292384125746691,-18.4975655732885,-12.9934698376127,Controller Detection,1500,1500,4.1,60.405527114868164
286,1750,1504,1502,1500,1.0,-0.5,20,170.0,-20.574599051895465,7.869230199931088,362.0238307733174,-19.97716096282989,11.292384125746691,-18.89554717756467,-11.32242054271934,Controller Detection,1500,1500,4.1,60.5155246257782
287,1750,1504,1502,1500,0.9,-0.5,20,170.0,-21.123064727392187,7.448384013802962,367.4802769107632,-19.97716096282989,11.292384125746691,-19.508759600354146,-11.003208020857613,Controller Detection,1500,1500,4.1,60.6035315990448
288,1750,1504,1503,1500,0.9,-0.2,28,162.0,-20.950204240770546,7.186019894010014,360.2844422656715,-19.97716096282989,11.292384125746691,-17.704225991733633,-13.308280192449025,Controller Detection,1500,1500,4.1,60.708523750305176
289,1750,1504,1503,1500,0.9,-0.4,31,159.0,-21.44340842189506,7.242840989457211,369.7817300080883,-19.97716096282989,11.292384125746691,-17.423544305792042,-14.446404887405834,Controller Detection,1500,1500,4.1,60.81454396247864
290,1750,1504,1503,1500,0.9,-0.4,31,159.0,-1000.0,-1000.0,-1000.0,-21.848038353378588,7.28945761769665,-17.784592984323087,-14.634931657949878,Controller Memory,1500,1500,4.1,60.90152406692505
291,1750,1504,1504,1500,0.7,-0.3,30,160.0,-20.757441701002108,9.807568733117487,371.69938237497223,-21.848038353378588,7.28945761769665,-16.15122872904818,-16.315563152012057,Controller Detection,1500,1500,4.1,61.009520530700684
292,1750,1504,1503,1500,0.5,1.5,27,163.0,-20.70632073809739,9.659557207224788,370.76373154670813,-21.848038353378588,7.28945761769665,-16.977371792795456,-15.291422790499379,Controller Detection,1500,1500,4.1,61.11552166938782
293,1750,1504,1503,1500,0.4,2.3,25,165.0,-20.757525317356226,9.561618954714442,371.70229625471325,-21.848038353378588,7.28945761769665,-17.57550070639021,-14.608257570823309,Controller Detection,1500,1500,4.1,61.19932508468628
294,1750,1504,1502,1500,0.4,0.3,22,168.0,-20.20744243596525,7.963410137441947,357.61416077355324,-21.848038353378588,7.28945761769665,-18.110175269355057,-11.990754043562182,Controller Detection,1500,1500,4.1,61.31032609939575
295,1750,1505,1502,1500,0.3,-0.1,17,173.0,-21.410254367954625,6.803460627383571,372.4396329188057,-21.848038353378588,7.28945761769665,-20.421532299033156,-9.36200230551264,Controller Detection,1500,1500,4.1,61.41333317756653
296,1750,1505,1502,1500,0.5,-0.4,17,173.0,-21.75935333069951,5.695434374780035,376.2926171482039,-21.848038353378588,7.28945761769665,-20.903063562928033,-8.304779573946583,Controller Detection,1500,1500,4.1,61.49834728240967
297,1750,1505,1501,1500,0.5,-0.4,17,173.0,-21.00458444428716,4.748797905742612,361.09653631786574,-21.848038353378588,7.28945761769665,-20.269286574265806,-7.273216000990451,Controller Detection,1500,1500,4.1,61.60434031486511
298,1750,1505,1501,1500,0.6,-0.5,16,174.0,-21.759455717417385,4.9485370019392425,376.2996236971199,-21.848038353378588,7.28945761769665,-21.12299217403212,-7.195910866150849,Controller Detection,1500,1500,4.1,61.71032953262329
299,1750,1505,1501,1500,0.6,-0.5,16,174.0,-20.765614314263576,4.748681496832823,361.09512427926126,-21.848038353378588,7.28945761769665,-20.155485726896483,-6.893265475809194,Controller Detection,1500,1500,4.1,61.79734492301941
300,1750,1505,1501,1500,0.6,-0.5,16,174.0,-21.15407526608454,4.82984542711603,366.9378183664291,-21.848038353378588,7.28945761769665,-20.53333470807276,-7.0145900079233225,Controller Detection,1500,1500,4.1,61.88133001327515
301,1750,1505,1501,1500,0.7,-0.5,16,174.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.157250976928594,-6.881406918530963,Controller Detection,1500,1500,4.1,62.00333571434021
302,1750,1505,1501,1500,0.8,-0.6,16,174.0,-20.765614314263576,4.748681496832823,361.09512427926126,-21.848038353378588,7.28945761769665,-20.155485726896483,-6.893265475809194,Controller Detection,1500,1500,4.1,62.11132764816284
303,1750,1505,1501,1500,0.9,-0.6,16,174.0,-21.324909503576638,4.832019535145405,367.78128485785186,-21.848038353378588,7.28945761769665,-20.703005841565908,-7.034609246279982,Controller Detection,1500,1500,4.1,62.21505069732666
304,1750,1505,1501,1500,0.9,-0.6,16,174.0,-20.765614314263576,4.748681496832823,361.09512427926126,-21.848038353378588,7.28945761769665,-20.155485726896483,-6.893265475809194,Controller Detection,1500,1500,4.1,62.3030219078064
305,1750,1505,1501,1500,0.8,-0.6,16,174.0,-21.220215596606945,4.835940552090782,368.0807073761453,-21.848038353378588,7.28945761769665,-20.598475600897153,-7.02756529027524,Controller Detection,1500,1500,4.1,62.39901828765869
306,1750,1505,1501,1500,0.8,-0.6,16,174.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.157250976928594,-6.881406918530963,Controller Detection,1500,1500,4.1,62.51401615142822
307,1750,1505,1501,1500,0.8,-0.6,16,174.0,-21.23759746440591,4.784104464117983,368.4501401603372,-21.848038353378588,7.28945761769665,-20.621180595623223,-6.977830065745803,Controller Detection,1500,1500,4.1,62.61301875114441
308,1750,1505,1501,1500,0.8,-0.6,16,174.0,-21.120227928583795,4.891002498052457,367.44809084377926,-21.848038353378588,7.28945761769665,-20.49328013518542,-7.071874043851535,Controller Detection,1500,1500,4.1,62.698020935058594
309,1750,1505,1501,1500,0.8,-0.6,16,174.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.157250976928594,-6.881406918530963,Controller Detection,1500,1500,4.1,62.78503680229187
310,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.701754624376818,4.838889575115276,377.46198616018796,-21.848038353378588,7.28945761769665,-21.197435881099132,-6.711908682596255,Controller Detection,1500,1500,4.1,62.88402271270752
311,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.220903610574535,4.9017479599089,368.0295037704977,-21.848038353378588,7.28945761769665,-20.712936181362654,-6.732618944999371,Controller Detection,1500,1500,4.1,63.00902247428894
312,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.23759746440591,4.784104464117983,368.4501401603372,-21.848038353378588,7.28945761769665,-20.739819816295274,-6.616878083457475,Controller Detection,1500,1500,4.1,63.10803031921387
313,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.120227928583795,4.891002498052457,367.44809084377926,-21.848038353378588,7.28945761769665,-20.61358012944597,-6.7131399090289054,Controller Detection,1500,1500,4.1,63.208017349243164
314,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.258892773940325,4.786514672544553,368.6859344632056,-21.848038353378588,7.28945761769665,-20.760824027242087,-6.621135128832833,Controller Detection,1500,1500,4.1,63.32203412055969
315,1750,1505,1501,1500,0.8,-0.6,15,175.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.274278040373513,-6.528566310218745,Controller Detection,1500,1500,4.1,63.43501806259155
316,1750,1504,1501,1500,0.8,-0.6,15,175.0,-20.29040296303891,4.699198567990908,352.8068959920313,-21.848038353378588,7.28945761769665,-19.803629712412427,-6.4497418396058155,Controller Detection,1500,1500,4.1,63.52601408958435
317,1750,1504,1501,1500,0.8,-0.6,15,175.0,-19.57522060428989,4.372877108484693,341.3403749359337,-21.848038353378588,7.28945761769665,-19.11960962763567,-6.062329882095371,Controller Detection,1500,1500,4.1,63.610052824020386
318,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.258892773940325,4.786514672544553,368.6859344632056,-21.848038353378588,7.28945761769665,-20.760824027242087,-6.621135128832833,Controller Detection,1500,1500,4.1,63.73207426071167
319,1750,1505,1501,1500,0.8,-0.6,15,175.0,-20.765614314263576,4.748681496832823,361.09512427926126,-21.848038353378588,7.28945761769665,-20.272720019558907,-6.540453869242287,Controller Detection,1500,1500,4.1,63.82407999038696
320,1750,1505,1501,1500,0.8,-0.6,15,175.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.274278040373513,-6.528566310218745,Controller Detection,1500,1500,4.1,63.90711450576782
321,1750,1505,1501,1500,0.8,-0.6,15,175.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.274278040373513,-6.528566310218745,Controller Detection,1500,1500,4.1,64.01210331916809
322,1750,1505,1501,1500,0.8,-0.6,15,175.0,-21.638757506230743,4.950055795331067,376.42652296957584,-21.848038353378588,7.28945761769665,-21.1249897115156,-6.8171613211591415,Controller Detection,1500,1500,4.1,64.12508153915405
323,1750,1505,1501,1500,0.8,-0.6,14,176.0,-20.738451461800974,4.72713655760618,359.60938817676964,-21.848038353378588,7.28945761769665,-20.3581852591854,-6.162262735425845,Controller Detection,1500,1500,4.1,64.21650791168213
324,1750,1505,1501,1500,0.8,-0.6,14,176.0,-21.120227928583795,4.891002498052457,367.44809084377926,-21.848038353378588,7.28945761769665,-20.727601027510858,-6.35236088675833,Controller Detection,1500,1500,4.1,64.31150841712952
325,1750,1505,1501,1500,0.8,-0.6,14,176.0,-21.098007532748134,4.768003492583226,367.0640785136185,-21.848038353378588,7.28945761769665,-20.71401473633823,-6.228111484225818,Controller Detection,1500,1500,4.1,64.41651201248169
326,1750,1505,1501,1500,0.7,-0.6,14,176.0,-20.765614314263576,4.748681496832823,361.09512427926126,-21.848038353378588,7.28945761769665,-20.383779045317123,-6.185649977068,Controller Detection,1500,1500,4.1,64.54450869560242
327,1750,1505,1501,1500,0.6,-0.6,14,176.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.385129362325983,-6.1737370373647815,Controller Detection,1500,1500,4.1,64.63650918006897
328,1750,1504,1501,1500,0.6,-0.6,14,176.0,-20.075996680315658,4.766834459285657,349.06978564979534,-21.848038353378588,7.28945761769665,-19.694574998616723,-6.15565342544069,Controller Detection,1500,1500,4.1,64.7283935546875
329,1750,1505,1501,1500,0.6,-0.6,14,176.0,-21.1988840900999,4.882933134833787,366.5435748614931,-21.848038353378588,7.28945761769665,-20.80662847689425,-6.349797956568507,Controller Detection,1500,1500,4.1,64.83837175369263
330,1750,1505,1501,1500,0.6,-0.6,14,176.0,-21.098007532748134,4.768003492583226,367.0640785136185,-21.848038353378588,7.28945761769665,-20.71401473633823,-6.228111484225818,Controller Detection,1500,1500,4.1,64.9553918838501
331,1750,1505,1501,1500,0.5,-0.6,14,176.0,-21.324909503576638,4.832019535145405,367.78128485785186,-21.848038353378588,7.28945761769665,-20.935898451977653,-6.30779946829634,Controller Detection,1500,1500,4.1,65.05136227607727
332,1750,1505,1501,1500,0.7,-0.7,15,175.0,-21.37302206718354,4.773419473173449,367.45315691034756,-21.848038353378588,7.28945761769665,-20.875660345895554,-6.618036783970764,Controller Detection,1500,1500,4.1,65.14537334442139
333,1750,1505,1501,1500,0.6,-0.6,14,176.0,-21.9598389523809,4.714612855414453,377.60137108786006,-21.848038353378588,7.28945761769665,-21.57747112052811,-6.23496922476126,Controller Detection,1500,1500,4.1,65.25637578964233
334,1750,1505,1501,1500,0.6,-0.6,14,176.0,-21.055900461858542,4.755940983375094,362.0828408786394,-21.848038353378588,7.28945761769665,-20.672851674263896,-6.213141117898905,Controller Detection,1500,1500,4.1,65.36236953735352
335,1750,1505,1501,1500,0.6,-0.6,13,177.0,-21.951573514774243,4.83901223198937,377.46354741031723,-21.848038353378588,7.28945761769665,-21.66823531375736,-5.981237124836226,Controller Detection,1500,1500,4.1,65.4533805847168
336,1750,1505,1501,1500,0.7,0.0,11,179.0,-21.951573514774243,4.83901223198937,377.46354741031723,-21.848038353378588,7.28945761769665,-21.863777775575443,-5.221383009905903,Controller Detection,1500,1500,4.1,65.5513665676117
337,1750,1505,1501,1500,4.5,-8.5,16,174.0,-20.76613033730245,4.736703383099004,360.2922405929141,-21.848038353378588,7.28945761769665,-20.157250976928594,-6.881406918530963,Controller Detection,1500,1500,4.1,65.66937279701233
338,1750,1504,1501,1500,10.9,-16.7,18,172.0,-20.22996771823182,4.814522743100238,352.7902135979256,-21.848038353378588,7.28945761769665,-19.363039003237716,-7.583135478390588,Controller Detection,1500,1500,4.1,65.78536748886108
339,1750,1505,1501,1500,4.6,-5.4,14,176.0,-20.41978669274905,4.872132637420855,365.790322049819,-21.848038353378588,7.28945761769665,-20.03018232626026,-6.28467668148202,Controller Detection,1500,1500,4.1,65.87736749649048
340,1750,1504,1501,1500,4.9,-5.1,15,175.0,-20.21076520375103,4.96448580932583,377.6129077174799,-21.848038353378588,7.28945761769665,-19.701173692281913,-6.707078694833556,Controller Detection,1500,1500,4.1,65.96738743782043
341,1750,1504,1501,1500,4.6,-4.0,14,176.0,-19.481709303345404,4.625792987019782,360.78541444433586,-21.848038353378588,7.28945761769665,-19.111573831584934,-5.973500131304444,Controller Detection,1500,1500,4.1,66.07140779495239
342,1750,1504,1501,1500,2.7,-3.0,15,175.0,-18.991627561588956,4.6327383591135565,361.4341588937733,-21.848038353378588,7.28945761769665,-18.515588932343874,-6.270338797112369,Controller Detection,1500,1500,4.1,66.1963722705841
343,1750,1504,1501,1500,3.4,-3.8,14,176.0,-18.27343030733375,4.628030607296739,361.53482099451924,-21.848038353378588,7.28945761769665,-17.906082053979578,-5.891447018790003,Controller Detection,1500,1500,4.1,66.28937530517578
344,1750,1504,1501,1500,2.6,-2.2,13,177.0,-16.864832822142226,4.8220123196419715,353.44941096926993,-21.848038353378588,7.28945761769665,-16.58935552912584,-5.698041071969083,Controller Detection,1500,1500,4.1,66.3723771572113
345,1750,1504,1501,1500,3.0,-2.5,13,177.0,-17.556577452211677,5.327473077317164,367.85272272833697,-21.848038353378588,7.28945761769665,-17.253698375124856,-6.239012229933562,Controller Detection,1500,1500,4.1,66.46338272094727
346,1750,1504,1501,1500,1.8,-0.9,13,177.0,-17.419833056494323,5.7027574217286015,361.0667977685552,-21.848038353378588,7.28945761769665,-17.09750051782156,-6.606625611483099,Controller Detection,1500,1500,4.1,66.59437608718872
347,1750,1504,1501,1500,0.8,-0.7,13,177.0,-17.3470802397366,5.884819831024851,361.00827688922556,-21.848038353378588,7.28945761769665,-17.015318995984295,-6.784630922340527,Controller Detection,1500,1500,4.1,66.70736765861511
348,1750,1504,1501,1500,1.3,-0.5,13,177.0,-1000.0,-1000.0,-1000.0,-17.279528300763953,6.053867151940946,-16.939012381405824,-6.949911174456275,Controller Memory,1500,1500,4.1,66.81036400794983
349,1750,1504,1501,1500,1.3,-1.0,13,177.0,-18.111766989308663,6.001210812889692,360.80448021489286,-17.279528300763953,6.053867151940946,-17.772866335608484,-6.940883006675003,Controller Detection,1500,1500,4.1,66.90036582946777
350,1750,1504,1501,1500,1.6,-1.2,13,177.0,-18.31806170264987,5.751658021127294,360.0967094259385,-17.279528300763953,6.053867151940946,-17.99193891320472,-6.702468849431191,Controller Detection,1500,1500,4.1,66.99037575721741
351,1750,1504,1501,1500,2.3,-0.2,13,177.0,-19.13340720758512,5.691506795523819,367.75215161898143,-17.279528300763953,6.053867151940946,-18.809315087373587,-6.685071945661047,Controller Detection,1500,1500,4.1,67.12637448310852
352,1750,1504,1501,1500,2.8,-0.1,12,178.0,-19.46916404545906,5.437526284948917,367.1603015428073,-17.279528300763953,6.053867151940946,-19.267537026110436,-6.113677917258113,Controller Detection,1500,1500,4.1,67.23137021064758
353,1750,1504,1501,1500,2.9,-0.4,12,178.0,-1000.0,-1000.0,-1000.0,-19.740985243829133,5.231909365322598,-19.546368565359302,-5.917672676919834,Controller Memory,1500,1500,4.1,67.31637239456177
354,1750,1505,1501,1500,2.6,-0.2,12,178.0,-21.574210750327413,4.964258977350364,367.88996428740336,-19.740985243829133,5.231909365322598,-21.38781818424358,-5.714163981851257,Controller Detection,1500,1500,4.1,67.40636873245239
355,1750,1505,1501,1500,2.7,2.6,13,177.0,-1000.0,-1000.0,-1000.0,-21.90362045552782,4.715079703311159,-21.62683409991003,-5.854964772170909,Controller Memory,1500,1500,4.1,67.50937962532043
356,1750,1506,1501,1500,2.5,1.4,15,175.0,-25.043629576577324,4.58754138964493,377.0528844302075,-21.90362045552782,4.715079703311159,-24.54850042795983,-6.752780546484546,Controller Detection,1500,1500,4.1,67.63337516784668
357,1750,1506,1501,1500,3.0,1.2,15,175.0,-1000.0,-1000.0,-1000.0,-25.325019125103893,4.37468656989573,-24.847370724213086,-6.5652604186903805,Controller Memory,1500,1500,4.1,67.72136950492859
358,1750,1506,1501,1500,5.2,4.0,14,176.0,-27.901080667097396,3.2047891015049617,362.35177673215196,-25.325019125103893,4.37468656989573,-27.609560250081163,-5.14326339731294,Controller Detection,1500,1500,4.1,67.81736922264099
359,1750,1506,1501,1500,5.8,3.3,14,176.0,-1000.0,-1000.0,-1000.0,-28.220920497304633,2.9628488810388562,-27.945497863173703,-4.924223429782193,Controller Memory,1500,1500,4.1,67.91738748550415
360,1750,1507,1500,1500,6.3,2.5,14,176.0,-30.772795560085143,1.5655962073465668,368.7581901559299,-28.220920497304633,2.9628488810388562,-30.588624106004396,-3.7083841991924826,Controller Detection,1500,1500,4.1,68.0403778553009
361,1750,1507,1500,1500,6.4,1.4,15,175.0,-31.369827901210492,0.6464318285205364,368.5703548637096,-28.220920497304633,2.9628488810388562,-31.19411598908597,-3.3780326108461365,Controller Detection,1500,1500,4.1,68.13436841964722
362,1750,1507,1500,1500,6.2,1.2,14,176.0,-31.26908339980766,0.40418134729167754,368.92063014171106,-28.220920497304633,2.9628488810388562,-31.164719218684144,-2.5844177770253127,Controller Detection,1500,1500,4.1,68.22109198570251
363,1750,1507,1500,1500,6.0,2.3,13,177.0,-31.444409502374608,0.34964453631442255,377.56714245904533,-28.220920497304633,2.9628488810388562,-31.38301705083552,-1.9948386004306344,Controller Detection,1500,1500,4.1,68.32608938217163
364,1750,1507,1500,1500,5.8,1.6,14,176.0,-29.653511878128178,0.6489469893401338,366.97455465073887,-28.220920497304633,2.9628488810388562,-29.53600915995012,-2.7158906098378255,Controller Detection,1500,1500,4.1,68.44908905029297
365,1750,1507,1500,1500,5.5,0.3,14,176.0,-1000.0,-1000.0,-1000.0,-28.31363824279083,0.8728723887440719,-28.18377914320247,-2.845805678159411,Controller Memory,1500,1500,4.1,68.54111218452454
366,1750,1506,1500,1500,5.4,0.2,13,177.0,-27.084601267773326,0.9526771390571355,368.3998365714245,-28.31363824279083,0.8728723887440719,-26.99762349398627,-2.368870034955711,Controller Detection,1500,1500,4.1,68.634104013443
367,1750,1506,1500,1500,5.1,0.8,13,177.0,-26.383889979959964,1.1328157896058542,368.8199677823767,-28.31363824279083,0.8728723887440719,-26.288444778107152,-2.5120894164465577,Controller Detection,1500,1500,4.1,68.7520809173584
368,1750,1506,1500,1500,4.9,-0.2,14,176.0,-25.0853123728325,1.287962430793445,361.47890564757756,-28.31363824279083,0.8728723887440719,-24.934362095188607,-3.034687952943475,Controller Detection,1500,1500,4.1,68.85708928108215
369,1750,1506,1500,1500,4.6,0.5,14,176.0,-24.882534516641424,1.6818225626564436,368.254890489567,-28.31363824279083,0.8728723887440719,-24.704603901716474,-3.4134435931193137,Controller Detection,1500,1500,4.1,68.94708800315857
370,1750,1505,1500,1500,4.7,0.1,13,177.0,-22.97086779049239,2.0171142818937065,352.9951072372647,-28.31363824279083,0.8728723887440719,-22.833819409734037,-3.2165522284199755,Controller Detection,1500,1500,4.1,69.04410767555237
371,1750,1505,1500,1500,4.5,0.2,13,177.0,-23.059016445183577,2.243612799111542,361.4916405743009,-28.31363824279083,0.8728723887440719,-22.90999324327133,-3.4473536814266152,Controller Detection,1500,1500,4.1,69.16508913040161
372,1750,1505,1500,1500,4.5,0.7,13,177.0,-22.82776657764455,2.7046995166080925,367.5607829879211,-28.31363824279083,0.8728723887440719,-22.654928881367674,-3.8957058126530004,Controller Detection,1500,1500,4.1,69.2570013999939
373,1750,1505,1501,1500,4.4,0.7,13,177.0,-21.900587265791962,2.8953580451022782,360.26582839910094,-28.31363824279083,0.8728723887440719,-21.719041940133643,-4.037578234365661,Controller Detection,1500,1500,4.1,69.35300731658936
374,1750,1505,1501,1500,4.3,0.1,13,177.0,-21.428971933484064,3.006163516378053,360.34823047786534,-28.31363824279083,0.8728723887440719,-21.242273829951717,-4.123549411198882,Controller Detection,1500,1500,4.1,69.44703483581543
375,1750,1505,1501,1500,4.4,0.0,12,178.0,-20.95900632092242,3.2919263682870006,358.27732833760336,-28.31363824279083,0.8728723887440719,-20.831352087130202,-4.0213797876730375,Controller Detection,1500,1500,4.1,69.56600785255432
376,1750,1505,1501,1500,3.9,-0.6,12,178.0,-21.347505496194767,3.6277809079724768,368.11963120159646,-28.31363824279083,0.8728723887440719,-21.2078934448016,-4.370588159533765,Controller Detection,1500,1500,4.1,69.69500494003296
377,1750,1505,1501,1500,3.5,-0.7,13,177.0,-20.854260023605498,4.039208081846451,367.05327937207613,-28.31363824279083,0.8728723887440719,-20.614284167596406,-5.125100127625625,Controller Detection,1500,1500,4.1,69.81700563430786
378,1750,1505,1501,1500,3.7,-1.3,13,177.0,-20.282453769999535,3.9328760495940402,368.74400507650313,-28.31363824279083,0.8728723887440719,-20.048826543175313,-4.988987792659729,Controller Detection,1500,1500,4.1,69.91700291633606
379,1750,1504,1501,1500,4.0,-1.5,12,178.0,-19.426396725702208,3.566307221172503,368.70600530644714,-28.31363824279083,0.8728723887440719,-19.29010036259517,-4.242106191641875,Controller Detection,1500,1500,4.1,70.04903531074524
380,1750,1504,1500,1500,4.0,-2.3,12,178.0,-18.75283215408362,3.197955763121233,361.4511904653817,-28.31363824279083,0.8728723887440719,-18.629801388810126,-3.850472058800203,Controller Detection,1500,1500,4.1,70.16300439834595
381,1750,1504,1501,1500,3.8,-1.9,14,176.0,-18.268815116057368,3.0690960775481155,353.4780697974233,-28.31363824279083,0.8728723887440719,-18.010223880670406,-4.335988035734976,Controller Detection,1500,1500,4.1,70.27825450897217
382,1750,1504,1500,1500,3.4,-1.2,13,177.0,-18.513719214451978,2.958743380515113,361.45357528407175,-28.31363824279083,0.8728723887440719,-18.333498141608253,-3.923621724243689,Controller Detection,1500,1500,4.1,70.37824130058289
383,1750,1504,1500,1500,3.3,-1.8,13,177.0,-17.894654071664384,3.0109920090968427,367.3130496453173,-28.31363824279083,0.8728723887440719,-17.7125469241443,-3.943399381671363,Controller Detection,1500,1500,4.1,70.48226475715637
384,1750,1504,1501,1500,3.1,-2.7,13,177.0,-17.369997638111276,3.3265787766226707,369.1569898994666,-28.31363824279083,0.8728723887440719,-17.172092978743077,-4.231095252351366,Controller Detection,1500,1500,4.1,70.59224081039429
385,1750,1504,1501,1500,2.7,-2.8,13,177.0,-16.73800195061775,3.4443422934638566,368.5961682196543,-28.31363824279083,0.8728723887440719,-16.53480015311011,-4.315621279739151,Controller Detection,1500,1500,4.1,70.68924880027771
386,1750,1503,1501,1500,2.4,-3.4,13,177.0,-16.128413183561957,3.32235422365067,368.5976582291055,-28.31363824279083,0.8728723887440719,-15.93243116855747,-4.161896979297178,Controller Detection,1500,1500,4.1,70.80224275588989
387,1750,1503,1500,1500,2.5,-3.3,13,177.0,-14.890895543868087,2.8237961053700764,359.4180029729791,-28.31363824279083,0.8728723887440719,-14.7227020196423,-3.5992554485496244,Controller Detection,1500,1500,4.1,70.91124963760376
388,1750,1503,1500,1500,2.3,-2.4,12,178.0,-14.4335050280494,2.4535409833456523,358.1208595420084,-28.31363824279083,0.8728723887440719,-14.339085181308842,-2.9557684136029945,Controller Detection,1500,1500,4.1,71.05237913131714
389,1750,1503,1500,1500,2.1,-2.1,12,178.0,-14.423994777744598,2.8242254668251796,367.2012855084128,-28.31363824279083,0.8728723887440719,-14.316644022482707,-3.3258951831615926,Controller Detection,1500,1500,4.1,71.15237402915955
390,1750,1503,1500,1500,2.0,-2.3,12,178.0,-14.067024261991778,2.943138196907269,367.396920662349,-28.31363824279083,0.8728723887440719,-13.955740969091678,-3.432277383484025,Controller Detection,1500,1500,4.1,71.26137900352478
391,1750,1503,1500,1500,1.9,-2.2,12,178.0,-13.460868988987961,3.0809710241727637,369.1395341725743,-28.31363824279083,0.8728723887440719,-13.345144653201759,-3.548871732763868,Controller Detection,1500,1500,4.1,71.36738133430481
392,1750,1503,1500,1500,1.7,-2.7,13,177.0,-1000.0,-1000.0,-1000.0,-12.929132382346978,3.2018818915990144,-12.743839905189656,-3.874152330368358,Controller Memory,1500,1500,4.1,71.46036958694458
393,1750,1503,1500,1500,1.2,-2.9,12,178.0,-12.257748986598335,3.4339407458393407,367.5399999548514,-12.929132382346978,3.2018818915990144,-12.130439093372988,-3.859638152256819,Controller Detection,1500,1500,4.1,71.56640458106995
394,1750,1502,1501,1500,1.4,-3.4,13,177.0,-12.095723433858808,3.4652167029889336,377.80528528238295,-12.929132382346978,3.2018818915990144,-11.897791235534472,-4.093508996290802,Controller Detection,1500,1500,4.1,71.66836929321289
