,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1200,1500,1499,1500,-0.3,0.0,49,131.0,-0.43106196348449927,0.6775123155291524,191.07358857441417,0.22852294205038287,-0.7698146653665561,Controller Detection,1500,1000,4.0,10.231646537780762
1,1499,1500,1499,1500,-0.3,0.0,49,131.0,-0.3937429340323013,0.6986692662789993,188.23351244965366,0.26897378169487085,-0.755529844879711,Controller Detection,1500,1000,4.0,10.280654191970825
2,1482,1500,1499,1500,-0.3,0.0,49,131.0,-0.3937429340323013,0.6986692662789993,188.23351244965366,0.26897378169487085,-0.755529844879711,Controller Detection,1500,1000,4.0,10.329225778579712
3,1608,1500,1499,1500,-0.3,0.0,49,131.0,-0.45080530351354947,0.6989589596865178,187.85120541855534,0.23175613337108725,-0.798785417773062,Controller Detection,1500,1000,4.0,10.392222881317139
4,1619,1500,1499,1500,-0.3,0.0,49,131.0,-0.4068527850156266,0.6917708965055999,185.32155793674931,0.25516667983263647,-0.7608982372369657,Controller Detection,1500,1000,4.0,10.441783666610718
5,1616,1500,1499,1500,-0.3,0.0,49,131.0,-0.3676458508913324,0.738582906277178,182.2872861190372,0.3162182152080078,-0.7620198301180334,Controller Detection,1500,1000,4.0,10.489776849746704
6,1607,1500,1499,1500,-0.3,0.0,49,131.0,-0.3937429340323013,0.6986692662789993,188.23351244965366,0.26897378169487085,-0.755529844879711,Controller Detection,1500,1000,4.0,10.537995338439941
7,1610,1500,1499,1500,-0.3,-0.1,48,132.0,-0.3957509247952231,0.6889304551607986,193.03931207792064,0.24716604659122693,-0.7550847051402928,Controller Detection,1500,1000,4.0,10.58799147605896
8,1627,1500,1499,1500,-0.3,-0.1,48,132.0,-0.42550185825032877,0.6544768159297266,193.120987464708,0.20165474273523393,-0.7541399728806204,Controller Detection,1500,1000,4.0,10.639086484909058
9,1637,1500,1499,1500,-0.3,-0.1,48,132.0,-0.46083219426052147,0.6549575410994417,193.29286464767455,0.178371382000222,-0.7807171971932761,Controller Detection,1500,1000,4.0,10.687088966369629
10,1639,1500,1499,1500,3.0,0.8,46,134.0,-0.558752141834007,0.6577422443685179,185.22456746165295,0.08499832240146005,-0.8588388098007467,Controller Detection,1500,1000,3.9,10.736670970916748
11,1627,1499,1498,1500,3.0,0.8,46,134.0,-0.7639497549589667,0.6750111092656187,189.86694132531733,-0.04512173532684455,-1.0184415814051198,Controller Detection,1500,1000,3.9,10.7926664352417
12,1619,1499,1498,1500,3.0,0.8,46,134.0,-1.0597939129991893,0.6753361491667128,190.408707503328,-0.25039854192332456,-1.231479850669158,Controller Detection,1500,1000,3.9,10.84526801109314
13,1627,1499,1498,1500,3.1,1.2,45,135.0,-1.5297114057864398,0.6601084669900732,187.3733787747859,-0.6149021349626609,-1.548436481617335,Controller Detection,1500,1000,3.9,10.897289752960205
14,1627,1499,1498,1500,3.1,1.2,45,135.0,-1000.0,-1000.0,-1000.0,-1414.213562373095,-1.1368683772161603e-13,Controller Memory,1500,1000,3.9,10.945822477340698
15,1627,1499,1498,1500,3.1,1.2,45,135.0,-1000.0,-1000.0,-1000.0,-1414.213562373095,-1.1368683772161603e-13,Controller Memory,1500,1000,3.9,10.993824005126953
16,1627,1499,1498,1500,3.3,0.9,46,134.0,-1000.0,-1000.0,-1000.0,-1413.9981707976485,-24.681429879654047,Controller Memory,1500,1000,3.9,11.044374465942383
17,1627,1499,1498,1500,2.9,0.7,47,133.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,-49.355341556672215,Controller Memory,1500,1000,3.9,11.093384504318237
18,1627,1499,1498,1500,2.9,0.7,47,133.0,-1000.0,-1000.0,-1000.0,-1413.352061681669,-49.355341556672215,Controller Memory,1500,1000,3.9,11.14267110824585
