,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
0,1200,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9881139469865629,0.11023897728808722,190.097603464774,-0.7195953580480831,-0.6860789495521187,Controller Detection,1500,1000,4.0,4.882877588272095
1,1497,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9448680368194877,0.11111184552563287,187.6681593885829,-0.6924660786860168,-0.652389591493025,Controller Detection,1500,1000,4.0,4.932875871658325
2,1482,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9637258747553331,0.10488665354407452,189.46611344205928,-0.6998188895318335,-0.6708370097266833,Controller Detection,1500,1000,4.0,4.9838707447052
3,1609,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9505105009909899,0.13559747066565436,187.13437279657435,-0.7148500618183665,-0.6409729133616671,Controller Detection,1500,1000,4.0,5.0318708419799805
4,1620,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9448680368194877,0.11111184552563287,187.6681593885829,-0.6924660786860168,-0.652389591493025,Controller Detection,1500,1000,4.0,5.077876806259155
5,1618,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9424204544142216,0.13926506512549866,187.79946893950967,-0.7124594204726106,-0.6324180938608172,Controller Detection,1500,1000,4.0,5.127875328063965
6,1619,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9594989414306039,0.04774700847145817,189.74573097146626,-0.653330361574058,-0.7043276468164043,Controller Detection,1500,1000,4.0,5.176868438720703
7,1623,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9779546121877809,0.0755329239203498,192.59061065354547,-0.6864786841918228,-0.7006050686696278,Controller Detection,1500,1000,4.0,5.2398810386657715
8,1630,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9779546121877809,0.0755329239203498,192.59061065354547,-0.6864786841918228,-0.7006050686696278,Controller Detection,1500,1000,4.0,5.283874273300171
9,1636,1500,1500,1500,-0.3,-0.5,230,-50.0,0.9243735417370109,0.16851712654971474,184.06124856763245,-0.7232674677144004,-0.5997904940477107,Controller Detection,1500,1000,3.9,5.3338706493377686
10,1624,1500,1500,1500,-0.3,-0.5,230,-50.0,1.0384166512451283,0.1382891760831139,188.08748590692818,-0.7734170119945281,-0.7065827363885626,Controller Detection,1500,1000,3.9,5.3788769245147705
11,1614,1500,1500,1500,0.9,0.3,232,-52.0,1.0738305864410174,0.10782838501514037,183.79249723320387,-0.74608605003407,-0.77980426706693,Controller Detection,1500,1000,3.9,5.426869630813599
12,1614,1500,1500,1500,0.9,0.3,232,-52.0,1.1911514744898788,-0.05357919675315841,191.09384912252864,-0.6911250909096728,-0.9716268183923408,Controller Detection,1500,1000,3.9,5.475868463516235
13,1618,1500,1500,1500,1.4,-0.1,233,-53.0,1.3264699643119637,-0.047283396746088786,182.97477793326246,-0.76052735260582,-1.0878218750181543,Controller Detection,1500,1000,3.9,5.520875930786133
14,1618,1500,1500,1500,1.4,-0.1,233,-53.0,1.4940085860580616,-0.2941309790860602,181.93192212192392,-0.6642133673047861,-1.3701807511299269,Controller Detection,1500,1000,3.9,5.574872732162476
15,1603,1500,1500,1500,2.2,-0.2,233,-53.0,1.7799847078827002,-0.44147704488740575,184.37489893464667,-0.7186422932668943,-1.687246513046294,Controller Detection,1500,1000,3.9,5.636871576309204
16,1604,1500,1500,1500,2.2,-0.2,233,-53.0,2.1636038916756837,-0.6282167168593639,182.64700502948318,-0.8003731480714499,-2.106001155569939,Controller Detection,1500,1000,3.9,5.6828765869140625
17,1604,1500,1500,1500,1.9,-0.1,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,5.732870578765869
18,1604,1500,1500,1500,1.7,-0.5,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,5.776870965957642
19,1604,1500,1500,1500,1.7,-0.5,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,5.826872110366821
20,1604,1500,1500,1500,1.0,-0.4,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,5.876868486404419
21,1604,1500,1500,1500,1.0,-0.4,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,5.932885646820068
22,1604,1500,1500,1500,1.0,-0.4,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,5.986875057220459
23,1604,1500,1500,1500,1.0,-0.4,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,6.046885251998901
24,1604,1500,1500,1500,1.0,-0.4,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,6.098872661590576
25,1604,1500,1500,1500,0.7,-0.3,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,6.144874095916748
26,1604,1500,1500,1500,0.7,-0.3,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,6.1948747634887695
27,1604,1500,1500,1500,0.4,-0.1,232,-52.0,-1000.0,-1000.0,-1000.0,1403.6722289323802,172.34927828106368,Controller Memory,1500,1000,3.9,6.242873430252075
28,1605,1500,1500,1500,-0.5,-0.4,229,-49.0,0.3512623884271035,2.4295952140747206,187.05841487339205,-2.06408764559796,1.3288567872679773,Controller Detection,1500,1000,3.9,22.83763575553894
29,1609,1500,1500,1500,-0.5,-0.4,229,-49.0,0.31505817612922554,2.3978963243101576,182.8166352314076,-2.016412089444707,1.3353841102945885,Controller Detection,1500,1000,3.9,22.887630224227905
