,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
16,1626,1504,1506,1500,1.5,0.2,246,-66.0,-7.656696507577183,-1.0054202540857642,187.82411431435182,4.032756140684066,6.58579905601784,Controller Detection,1500,1000,3.9,11.941022872924805
17,1626,1504,1506,1500,1.5,0.2,246,-66.0,-1000.0,-1000.0,-1000.0,1320.2821007184011,506.8088145668007,Controller Memory,1500,1000,3.9,11.989027738571167
18,1626,1504,1506,1500,1.8,-0.3,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.9,12.037031650543213
19,1626,1504,1506,1500,1.8,-0.3,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.9,12.08402967453003
20,1626,1504,1506,1500,1.3,0.3,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.9,12.133026123046875
21,1626,1504,1506,1500,1.3,0.3,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.9,12.183030843734741
22,1626,1504,1506,1500,0.6,0.1,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.9,12.236032009124756
23,1626,1504,1506,1500,0.5,0.0,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.9,12.289023637771606
24,1626,1504,1506,1500,0.5,0.1,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.8,12.350043773651123
25,1626,1504,1506,1500,0.5,0.1,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.8,12.397029876708984
26,1626,1504,1506,1500,0.5,0.1,245,-65.0,-1000.0,-1000.0,-1000.0,1328.9260487773495,483.68952529595055,Controller Memory,1500,1000,3.8,12.44703483581543
27,1626,1504,1506,1500,0.5,0.0,246,-66.0,-1000.0,-1000.0,-1000.0,1320.2821007184011,506.8088145668007,Controller Memory,1500,1000,3.8,12.4970383644104
28,1626,1504,1506,1500,0.5,0.0,246,-66.0,-1000.0,-1000.0,-1000.0,1320.2821007184011,506.8088145668007,Controller Memory,1500,1000,3.8,12.545031309127808
29,1626,1504,1506,1500,0.1,-0.4,246,-66.0,-1000.0,-1000.0,-1000.0,1320.2821007184011,506.8088145668007,Controller Memory,1500,1000,3.8,12.590025424957275
30,1626,1504,1506,1500,0.1,-0.4,246,-66.0,-1000.0,-1000.0,-1000.0,1320.2821007184011,506.8088145668007,Controller Memory,1500,1000,3.8,12.639027833938599
31,1626,1504,1506,1500,0.0,-0.3,246,-66.0,-1000.0,-1000.0,-1000.0,1320.2821007184011,506.8088145668007,Controller Memory,1500,1000,3.8,12.68803095817566
