,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
66,1615,1500,1500,1500,0.6,-0.2,8,172.0,11.158305867670359,-51.011233479459875,181.69993104791664,3.9503224548713254,52.06773169089465,Controller Detection,1500,1000,3.8,13.305724859237671
67,1605,1500,1500,1500,0.6,-0.2,8,172.0,11.270774400517118,-51.63182866446789,184.05324070438712,3.975326295349233,52.697939880699565,Controller Detection,1500,1000,3.8,13.357726812362671
68,1605,1500,1500,1500,0.6,-0.2,8,172.0,11.04568354662822,-50.73893294739371,180.87822223876478,3.8766930759564584,51.782407171231426,Controller Detection,1500,1000,3.8,13.406740188598633
69,1605,1500,1500,1500,0.6,-0.2,8,172.0,11.282092246735651,-51.64431658838468,184.20929085749904,3.9847960139703194,52.71188141275366,Controller Detection,1500,1000,3.8,13.454736948013306
70,1604,1500,1500,1500,0.6,-0.2,8,172.0,10.95930699182836,-49.92930018047689,177.94676162443673,3.9038362346609405,50.96863240176508,Controller Detection,1500,1000,3.8,13.503732204437256
71,1601,1500,1500,1500,0.6,-0.2,8,172.0,10.56877738403914,-48.297094454110045,172.12094208053833,3.744266366512358,49.297959972794104,Controller Detection,1500,1000,3.8,13.551719903945923
72,1581,1500,1500,1500,0.6,-0.2,8,172.0,11.270774400517118,-51.63182866446789,184.05324070438712,3.975326295349233,52.697939880699565,Controller Detection,1500,1000,3.8,13.599720001220703
73,1587,1500,1500,1500,0.6,-0.2,8,172.0,11.270774400517118,-51.63182866446789,184.05324070438712,3.975326295349233,52.697939880699565,Controller Detection,1500,1000,3.8,13.649728775024414
74,1608,1500,1500,1500,0.6,-0.2,8,172.0,11.392640970221814,-52.06370548750229,185.5749364547095,4.035901231280382,53.142574256589256,Controller Detection,1500,1000,3.8,13.696726560592651
75,1612,1500,1500,1500,0.6,-0.2,8,172.0,11.034939537135468,-50.27614273701596,179.2322052770422,3.9304615750977616,51.3226255262503,Controller Detection,1500,1000,3.8,13.747731924057007
76,1606,1500,1500,1500,0.6,-0.2,8,172.0,11.148273897135322,-50.923800580715906,181.53639286332782,3.9525564224280485,51.97975350266288,Controller Detection,1500,1000,3.8,13.794728755950928
77,1598,1500,1500,1500,0.6,-0.2,8,172.0,11.158305867670359,-51.011233479459875,181.69993104791664,3.9503224548713254,52.06773169089465,Controller Detection,1500,1000,3.8,13.844731569290161
78,1602,1500,1500,1500,0.6,-0.2,8,172.0,11.270774400517118,-51.63182866446789,184.05324070438712,3.975326295349233,52.697939880699565,Controller Detection,1500,1000,3.8,13.891721725463867
79,1606,1500,1500,1500,0.5,-0.2,9,171.0,11.07192515201463,-50.16671498053394,178.84320034989932,3.0878081597813285,51.281110160353684,Controller Detection,1500,1000,3.8,13.937734842300415
80,1602,1500,1500,1500,0.5,-0.2,9,171.0,11.119486031310732,-50.79621274647987,181.04229441221688,3.036308339470769,51.910297924918694,Controller Detection,1500,1000,3.8,13.986727237701416
81,1597,1500,1500,1500,0.5,-0.2,10,170.0,10.900687307071607,-49.55154852417012,176.55378621481225,2.130545271369277,50.69163364655339,Controller Detection,1500,1000,3.8,14.035722970962524
82,1593,1500,1500,1500,0.5,-0.2,10,170.0,11.31614715454224,-51.63597669785212,183.8183070894728,2.177736196386137,52.816538517999554,Controller Detection,1500,1000,3.8,14.084732294082642
83,1596,1500,1500,1500,0.5,-0.2,10,170.0,10.95125796207534,-50.1946305998193,178.84098834835214,2.068677613965111,51.33372736256071,Controller Detection,1500,1000,3.8,14.13674020767212
84,1601,1500,1500,1500,0.5,-0.2,10,170.0,11.402224789415383,-52.10580412416555,185.63657707218997,2.1809214421728917,53.2941754344444,Controller Detection,1500,1000,3.8,14.184719324111938
85,1604,1500,1500,1500,0.5,-0.2,9,171.0,10.887818363775532,-50.16140870718516,178.7749711262759,2.9067981156458265,51.247068569106624,Controller Detection,1500,1000,3.8,14.233721017837524
86,1605,1500,1500,1500,0.5,-0.2,9,171.0,11.31614715454224,-51.63597669785212,183.8183070894728,3.099180213441885,52.770487566148105,Controller Detection,1500,1000,3.8,14.283721923828125
87,1601,1500,1500,1500,0.5,-0.2,9,171.0,11.159287393868054,-51.05195942327145,181.73590897067052,3.0356120866387286,52.16912224059122,Controller Detection,1500,1000,3.8,14.332723617553711
88,1606,1500,1500,1500,0.5,-0.2,9,171.0,10.841473447089532,-49.521501394569846,176.54661524830323,2.9611273399135216,50.60778963512581,Controller Detection,1500,1000,3.8,14.389731407165527
89,1595,1500,1500,1500,0.5,-0.2,9,171.0,11.159287393868054,-51.05195942327145,181.73590897067052,3.0356120866387286,52.16912224059122,Controller Detection,1500,1000,3.8,14.440725326538086
90,1594,1500,1500,1500,0.5,-0.2,9,171.0,11.245081551589433,-51.350014147198344,183.05167205185998,3.073723944621097,52.47692857943984,Controller Detection,1500,1000,3.8,14.484735012054443
91,1604,1500,1500,1500,0.5,-0.2,9,171.0,11.19634554659272,-50.924009487974665,181.38910431614872,3.0922297716889604,52.048544753615545,Controller Detection,1500,1000,3.8,14.534721612930298
92,1605,1500,1500,1500,0.5,-0.2,9,171.0,11.402224789415383,-52.10580412416555,185.63657707218997,3.1107008876955238,53.24799614597301,Controller Detection,1500,1000,3.8,14.583724975585938
93,1609,1500,1500,1500,0.5,-0.2,9,171.0,11.265590666952145,-51.408192701914004,183.01703615512068,3.0848794276570093,52.537599192095385,Controller Detection,1500,1000,3.8,14.633723974227905
94,1612,1500,1500,1500,0.5,-0.2,9,171.0,11.31614715454224,-51.63597669785212,183.8183070894728,3.099180213441885,52.770487566148105,Controller Detection,1500,1000,3.8,14.682721138000488
95,1609,1500,1500,1500,0.5,-0.2,9,171.0,11.02424979149976,-50.293526913742596,179.03995263308622,3.020882005134908,51.39890275871446,Controller Detection,1500,1000,3.8,14.740723848342896
96,1603,1500,1500,1500,0.5,-0.2,9,171.0,11.31614715454224,-51.63597669785212,183.8183070894728,3.099180213441885,52.770487566148105,Controller Detection,1500,1000,3.8,14.790723323822021
97,1602,1500,1500,1500,0.5,-0.2,10,170.0,10.851491658846081,-49.599218398826395,176.72302446991156,2.0738192287186443,50.730036574036504,Controller Detection,1500,1000,3.8,14.841727018356323
98,1599,1500,1500,1500,0.5,-0.2,10,170.0,11.469522010593211,-52.4879343311011,186.75582228465507,2.18084005327915,53.68218626471427,Controller Detection,1500,1000,3.8,14.886730194091797
99,1602,1500,1500,1500,0.5,-0.2,10,170.0,11.034058552503092,-50.35489691793599,179.19833812615323,2.1223903232899985,51.50593704682627,Controller Detection,1500,1000,3.8,14.936731338500977
100,1608,1500,1500,1500,0.5,-0.2,10,170.0,11.091683465041571,-50.57104222417676,180.06003670701668,2.1416065453845725,51.7288050812399,Controller Detection,1500,1000,3.8,14.985722541809082
101,1597,1500,1500,1500,0.5,-0.2,10,170.0,11.449000316256997,-52.397251967728145,186.4310695861631,2.176376956738144,53.589318015378986,Controller Detection,1500,1000,3.8,15.034728050231934
102,1607,1500,1500,1500,0.5,-0.2,10,170.0,11.156637415630998,-50.77049029970992,180.67321882489637,2.1709399046583027,51.93650222750044,Controller Detection,1500,1000,3.8,15.08471941947937
103,1610,1500,1500,1500,0.5,-0.2,10,170.0,11.714347776273703,-53.32273505999896,189.73227893382216,2.2769847401703096,54.54681804280945,Controller Detection,1500,1000,3.8,15.144729614257812
104,1615,1500,1500,1500,0.5,-0.2,10,170.0,11.25531617221213,-51.61689453960422,183.76153344971328,2.1211429553697982,52.7871830713855,Controller Detection,1500,1000,3.8,15.193724393844604
105,1621,1500,1500,1500,0.5,-0.2,10,170.0,11.273770166900038,-51.442376196854,183.05133439899762,2.1696213846005232,52.61852055695048,Controller Detection,1500,1000,3.8,15.243722677230835
106,1611,1500,1500,1500,0.5,-0.2,10,170.0,11.196697969843758,-51.04415165945207,181.3975708743275,2.1628710526199164,52.21296249850975,Controller Detection,1500,1000,3.8,15.292720794677734
107,1606,1500,1500,1500,0.5,-0.2,10,170.0,11.037537290306268,-50.370745779567685,179.26101754949943,2.1230640853088225,51.52214920511768,Controller Detection,1500,1000,3.8,15.342721462249756
108,1600,1500,1500,1500,0.5,-0.2,10,170.0,11.339252593929599,-51.825275849791495,184.17838687827634,2.1676191594633956,53.00697400791189,Controller Detection,1500,1000,3.8,15.394728422164917
109,1603,1500,1500,1500,0.5,-0.2,10,170.0,11.141976790770606,-50.98831711634713,181.42026684184958,2.118676777875745,52.148473974548274,Controller Detection,1500,1000,3.8,15.444727420806885
110,1608,1500,1500,1500,0.5,-0.2,10,170.0,11.328815791363446,-51.73720752800056,183.97753440395752,2.1726338189687713,52.91843131007113,Controller Detection,1500,1000,3.8,15.496724605560303
111,1607,1500,1500,1500,0.5,-0.2,10,170.0,11.156637415630998,-50.77049029970992,180.67321882489637,2.1709399046583027,51.93650222750044,Controller Detection,1500,1000,3.8,15.547741174697876
112,1607,1500,1500,1500,0.5,-0.2,10,170.0,11.219975022300886,-51.114557678481276,181.758268623173,2.1735685974457617,52.28634090964907,Controller Detection,1500,1000,3.8,15.60172152519226
113,1603,1500,1500,1500,0.5,-0.2,10,170.0,10.851579941039242,-49.71512455412384,176.7272894275455,2.0537792770591405,50.84419718443723,Controller Detection,1500,1000,3.8,15.652730226516724
114,1597,1500,1500,1500,0.5,-0.2,10,170.0,11.15838544924132,-51.13036828265458,181.7040912493532,2.110169225789484,52.291216398093674,Controller Detection,1500,1000,3.8,15.707733392715454
115,1595,1500,1500,1500,0.5,-0.2,10,170.0,11.394830459433265,-52.19487223844427,185.61295429265334,2.158172932945444,53.380606392005795,Controller Detection,1500,1000,3.8,15.75972580909729
116,1609,1500,1500,1500,0.5,-0.2,10,170.0,11.072272300899002,-50.285210722050756,178.851787344029,2.172124399905959,51.44394528861134,Controller Detection,1500,1000,3.8,15.812725305557251
117,1607,1500,1500,1500,0.5,-0.2,10,170.0,11.339252593929599,-51.825275849791495,184.17838687827634,2.1676191594633956,53.00697400791189,Controller Detection,1500,1000,3.8,15.870727062225342
118,1604,1500,1500,1500,0.5,-0.2,10,170.0,10.912822952338807,-49.69736127379356,176.76441027539644,2.1171764306635055,50.83733850555604,Controller Detection,1500,1000,3.8,15.92172384262085
119,1601,1500,1500,1500,0.5,-0.2,10,170.0,10.979525881429215,-49.75560496265767,176.91733595445038,2.1727520819485093,50.906280183995044,Controller Detection,1500,1000,3.8,15.974724769592285
120,1589,1500,1500,1500,0.5,-0.2,10,170.0,10.846927864373644,-49.8300043505526,177.18188953127702,2.029249208590649,50.95652387398938,Controller Detection,1500,1000,3.8,16.02572202682495
121,1588,1500,1500,1500,0.5,-0.2,10,170.0,11.196697969843758,-51.04415165945207,181.3975708743275,2.1628710526199164,52.21296249850975,Controller Detection,1500,1000,3.8,16.079726219177246
122,1595,1500,1500,1500,0.5,-0.2,10,170.0,10.591069326798813,-48.26084960586686,171.59462643820092,2.0497585990046883,49.36677874695658,Controller Detection,1500,1000,3.8,16.136744022369385
123,1588,1500,1500,1500,0.5,-0.2,10,170.0,11.196697969843758,-51.04415165945207,181.3975708743275,2.1628710526199164,52.21296249850975,Controller Detection,1500,1000,3.8,16.189725875854492
124,1586,1500,1500,1500,0.5,-0.2,10,170.0,11.196697969843758,-51.04415165945207,181.3975708743275,2.1628710526199164,52.21296249850975,Controller Detection,1500,1000,3.8,16.24272346496582
125,1602,1500,1500,1500,0.5,-0.2,10,170.0,11.09231092345859,-50.40994441138892,179.18788925740185,2.1701988129150838,51.570263663223805,Controller Detection,1500,1000,3.8,16.29873013496399
126,1600,1500,1500,1500,0.5,-0.2,10,170.0,11.328815791363446,-51.73720752800056,183.97753440395752,2.1726338189687713,52.91843131007113,Controller Detection,1500,1000,3.8,16.350724697113037
127,1604,1500,1500,1500,0.5,-0.2,10,170.0,11.328815791363446,-51.73720752800056,183.97753440395752,2.1726338189687713,52.91843131007113,Controller Detection,1500,1000,3.8,16.402727603912354
128,1612,1500,1500,1500,0.5,-0.2,10,170.0,11.222371923517752,-51.18324360173885,181.79260604497574,2.1640018989422884,52.35439955692429,Controller Detection,1500,1000,3.8,16.452728033065796
129,1610,1500,1500,1500,0.5,-0.2,10,170.0,11.219975022300886,-51.114557678481276,181.758268623173,2.1735685974457617,52.28634090964907,Controller Detection,1500,1000,3.8,16.50672745704651
130,1606,1500,1500,1500,0.5,-0.2,10,170.0,11.219975022300886,-51.114557678481276,181.758268623173,2.1735685974457617,52.28634090964907,Controller Detection,1500,1000,3.8,16.55572748184204
131,1605,1500,1500,1500,0.5,-0.2,10,170.0,11.116376817129861,-50.6144433522778,180.02038723252818,2.158388223165547,51.775834804273906,Controller Detection,1500,1000,3.8,16.604724884033203
132,1603,1500,1500,1500,0.5,-0.2,10,170.0,11.196697969843758,-51.04415165945207,181.3975708743275,2.1628710526199164,52.21296249850975,Controller Detection,1500,1000,3.8,16.65573215484619
133,1602,1500,1500,1500,0.5,-0.2,10,170.0,10.967768752353233,-50.000524073256784,178.03713653241047,2.118643812849978,51.145436818935266,Controller Detection,1500,1000,3.8,16.707726001739502
134,1599,1500,1500,1500,0.5,-0.2,10,170.0,11.196697969843758,-51.04415165945207,181.3975708743275,2.1628710526199164,52.21296249850975,Controller Detection,1500,1000,3.8,16.758721113204956
135,1598,1500,1500,1500,0.5,-0.2,10,170.0,11.051508026149007,-50.228575056529195,178.50306537184466,2.161510261255261,51.384564367637786,Controller Detection,1500,1000,3.8,16.80573010444641
136,1600,1500,1500,1500,0.5,-0.2,10,170.0,11.222371923517752,-51.18324360173885,181.79260604497574,2.1640018989422884,52.35439955692429,Controller Detection,1500,1000,3.8,16.858723402023315
137,1600,1500,1500,1500,0.5,-0.2,10,170.0,-1000.0,-1000.0,-1000.0,-1158.4559306791382,811.1595753452777,Controller Memory,1500,1000,3.8,16.907723665237427
138,1600,1500,1500,1500,0.5,-0.2,10,170.0,11.208436866291594,-51.1574159223623,181.5832198043813,2.154763476004403,52.326544460738944,Controller Detection,1500,1000,3.8,16.958725690841675
139,1605,1500,1500,1500,0.5,-0.2,10,170.0,11.223493870141905,-51.214146156103155,181.79234026506273,2.159740628425604,52.385027456036866,Controller Detection,1500,1000,3.8,17.009723663330078
140,1606,1500,1500,1500,0.5,-0.2,10,170.0,11.15771691025769,-50.8935051737552,180.69365914244085,2.1506416906321135,52.057835681470785,Controller Detection,1500,1000,3.8,17.061729907989502
141,1604,1500,1500,1500,0.5,-0.2,10,170.0,11.220194233468789,-51.23433695097796,181.76457827374765,2.1529850259121392,52.404338531473805,Controller Detection,1500,1000,3.8,17.11175012588501
142,1604,1500,1500,1500,0.5,-0.2,10,170.0,11.223493870141905,-51.214146156103155,181.79234026506273,2.159740628425604,52.385027456036866,Controller Detection,1500,1000,3.8,17.159725427627563
143,1606,1500,1500,1500,0.5,-0.2,10,170.0,11.459180425319415,-52.26886230426307,185.5747622782086,2.2086970381613042,53.46464663677909,Controller Detection,1500,1000,3.8,17.21172857284546
