,rc_th,rc_r,rc_p,rc_y,sen_roll,sen_pitch,sen_yaw,relative_yaw,cam_x,cam_y,cam_z,drone_error_x,drone_error_y,mode,AUX2,AUX3,Battery,time step
16,1610,1499,1497,1500,2.2,0.5,46,134.0,-2.029843846040598,1.119709119297763,181.43035959331988,-0.6045966840637661,-2.237962779128947,Controller Detection,1500,1000,3.9,31.438114404678345
17,1602,1499,1497,1500,1.9,-0.2,48,132.0,-2.3765105146596657,1.2728670230736572,181.10735653877995,-0.6442713799744211,-2.617805774625421,Controller Detection,1500,1000,3.9,31.488110303878784
18,1598,1499,1496,1500,1.9,-0.2,48,132.0,-2.814047790107174,1.5059492472685818,176.43812185310756,-0.7638271135779948,-3.098921786834735,Controller Detection,1500,1000,3.9,31.536109447479248
19,1598,1499,1496,1500,1.1,-1.2,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Memory,1500,1000,3.8,31.585111618041992
20,1598,1499,1496,1500,0.9,-1.2,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Memory,1500,1000,3.8,31.630110263824463
21,1590,1498,1495,1500,0.9,-1.2,49,131.0,-4.170400995062976,2.0333677141177446,164.36519051334778,-1.2014271333617201,-4.481450832449343,Controller Detection,1500,1000,3.8,31.687116146087646
22,1590,1498,1495,1500,0.2,-0.9,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Memory,1500,1000,3.8,31.75011944770813
23,1590,1498,1495,1500,0.2,-0.9,49,131.0,-1000.0,-1000.0,-1000.0,-1410.7686092132794,-98.65055123226466,Controller Memory,1500,1000,3.8,31.800113201141357
24,1563,1498,1493,1500,0.2,-0.9,49,131.0,-5.876089551979321,2.6493273076309105,164.73607373284705,-1.8555889055179662,-6.1728561800480986,Controller Detection,1500,1000,3.8,31.845111846923828
25,1541,1497,1493,1500,0.2,-0.7,48,132.0,-6.13253114980779,2.824968149264287,156.87485383531006,-2.0041038245212666,-6.447631441720269,Controller Detection,1500,1000,3.8,31.892114877700806
26,1528,1497,1492,1500,0.5,-0.7,48,132.0,-6.772149763790213,3.0551688225709355,160.9711490886448,-2.2610197763444897,-7.076995021094223,Controller Detection,1500,1000,3.8,31.939111471176147
27,1528,1497,1492,1500,0.5,-0.7,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Memory,1500,1000,3.8,31.986113786697388
28,1520,1497,1492,1500,0.5,-0.7,48,132.0,-7.480430123845374,3.2811085693680986,155.28010712544878,-2.5670458894382855,-7.754533105431435,Controller Detection,1500,1000,3.8,32.0361123085022
29,1518,1497,1491,1500,0.3,-0.4,48,132.0,-8.053356512968982,3.59838945711935,157.87644459821365,-2.7146228216363406,-8.392602739695164,Controller Detection,1500,1000,3.8,32.08211421966553
30,1518,1497,1491,1500,0.3,-0.4,48,132.0,-1000.0,-1000.0,-1000.0,-1412.2754318362524,-74.01421911853595,Controller Memory,1500,1000,3.8,32.145113706588745
