,rc_th,rc_r ,rc_p ,rc_y ,sen_r,sen_p,sen_y,cam_x,cam_y,cam_z
17,1845,1503,1505,1380,0.0,0.0,184.0,-0.18195335719944994,-0.11957797988744881,0.8946524306074166
18,1848,1503,1505,1380,0.0,0.0,184.0,-0.17943906379330363,-0.1222473011559417,0.8980497244072341
19,1840,1503,1505,1380,0.0,0.0,184.0,-0.174529519546273,-0.12216186569382692,0.88796897926989
20,1827,1503,1505,1350,0.0,0.0,185.0,-0.16788951057419285,-0.12132285934513508,0.8702933641734858
21,1832,1503,1504,1350,0.0,0.0,185.0,-0.16588298193548093,-0.12333034809451884,0.876110746322666
22,1844,1503,1504,1350,0.0,0.0,185.0,-0.16608486153884144,-0.12663136667016525,0.8926717800332901
23,1844,1503,1504,1350,0.0,0.0,185.0,-0.1622295582930289,-0.127913401333592,0.8927285634427159
24,1824,1503,1504,1350,0.0,0.0,185.0,-0.1543321222120906,-0.12444382163734184,0.8663526518115126
25,1845,1503,1504,1350,0.0,0.0,185.0,-0.156011677987348,-0.12871954445806252,0.8943996470140639
26,1844,1503,1504,1350,0.0,0.0,185.0,-0.1532360519285579,-0.12919742912394586,0.8928814170076614
27,1841,1503,1504,1350,0.0,0.0,185.0,-0.14907464353889915,-0.12863771299740007,0.8890450593351614
28,1844,1503,1504,1350,0.0,0.0,185.0,-0.14681352851201684,-0.12919976922513735,0.8929998084667073
29,1844,1503,1504,1350,0.0,0.0,185.0,-0.1442447097255257,-0.1292005541672223,0.8930456307003871
30,1840,1503,1504,1350,0.0,0.0,185.0,-0.14063857912878536,-0.1278987192415793,0.8869069168613889
31,1833,1503,1504,1350,0.0,0.0,185.0,-0.137028397710099,-0.12598478728720372,0.8775409781668327
32,1839,1503,1504,1350,0.0,0.0,185.0,-0.13616979006553578,-0.1266882361952645,0.8866196468944815
33,1846,1503,1504,1320,0.0,0.0,186.0,-0.13590833400296942,-0.1275401335535487,0.8952731343617657
34,1859,1503,1504,1320,0.0,0.0,186.0,-0.13715454108273878,-0.12901253840551105,0.9123156758818926
35,1859,1503,1504,1320,0.0,0.0,186.0,-0.1358459464753694,-0.12770796690772435,0.9123757992835554
36,1859,1503,1504,1320,0.0,0.0,186.0,-0.13453733104596588,-0.1264033535818474,0.9124356379570159
37,1855,1503,1503,1320,0.0,0.0,186.0,-0.13213188001987342,-0.1243591037806759,0.9070371850870005
38,1844,1503,1503,1320,0.0,0.0,186.0,-0.12870290143917804,-0.12070952690565241,0.8922506097979757
39,1862,1503,1503,1320,0.0,0.0,186.0,-0.13118888847602014,-0.12209425174305436,0.9169000487887397
40,1859,1503,1503,1350,0.0,0.0,185.0,-0.12930418559085505,-0.11987826910722461,0.912700505768776
41,1863,1503,1503,1350,0.0,0.0,185.0,-0.12939541387468298,-0.11921156450616421,0.9177489844664592
42,1875,1503,1504,1350,0.0,0.0,185.0,-0.1334707354626721,-0.1222263495433821,0.9567456591305767
43,1863,1503,1503,1350,0.0,0.0,185.0,-0.12673248335249981,-0.11524412282908468,0.9176531487154063
44,1875,1503,1503,1350,0.0,0.0,185.0,-0.12947668386556085,-0.11612797868920405,0.9405657005422161
45,1863,1503,1503,1320,0.0,0.0,186.0,-0.12538539257773582,-0.11127535561601111,0.9175102910952709
46,1875,1503,1503,1320,0.0,0.0,186.0,-0.12935989697078926,-0.11401516228160946,0.957009182595517
47,1873,1503,1503,1320,0.0,0.0,186.0,-0.12599267552846474,-0.10869441248017517,0.9319015785884824
48,1875,1503,1503,1320,0.0,0.0,186.0,-0.12799097664809986,-0.10990844771370639,0.957121634049788
49,1875,1503,1503,1350,0.0,0.0,185.0,-0.12790901187359807,-0.1080764442814132,0.9596140092298812
50,1875,1503,1503,1350,0.0,0.0,185.0,-0.12662194881253935,-0.10580146040495331,0.9572312870670588
51,1875,1503,1503,1350,0.0,0.0,185.0,-0.12637732918967043,-0.10391537450672755,0.9553746389016362
52,1875,1503,1503,1350,0.0,0.0,185.0,-0.12617006799477198,-0.10219859365269364,0.9622123281766102
53,1875,1502,1503,1350,0.0,0.0,185.0,-0.1252556198097068,-0.09895492904878002,0.9573871303442675
54,1875,1502,1503,1320,0.0,0.0,186.0,-0.12525701133066663,-0.09758524381733316,0.9574111293386884
55,1875,1502,1503,1320,0.0,0.0,186.0,-0.12406535468201671,-0.09419027033187374,0.9507237338745473
56,1875,1502,1503,1320,0.0,0.0,186.0,-0.12503557135524881,-0.08889073521406853,0.9557695200992486
57,1875,1502,1503,1320,0.0,0.0,186.0,-0.125011576272754,-0.08538354074478988,0.9559641096518163
58,1875,1502,1503,1320,0.0,0.0,186.0,-0.12527177159400174,-0.0825164348984965,0.9576493047514175
59,1875,1502,1503,1320,0.0,0.0,186.0,-0.1246439277893289,-0.07394658895783983,0.9405829682736795
60,1875,1502,1503,1350,0.0,0.0,185.0,-0.12802886082177037,-0.07155134542590388,0.9577244404415827
61,1875,1502,1503,1350,0.0,0.0,185.0,-0.12940599526700744,-0.06743830254182114,0.9577353482087095
62,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
63,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
64,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
65,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2107339986223116,-0.12389317388481744,0.9938053421834442
66,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
67,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
68,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
69,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
70,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
71,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
72,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
73,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
74,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
75,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
76,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
77,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
78,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2107339986223116,-0.12389317388481744,0.9938053421834442
79,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
80,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
81,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
82,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
83,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
84,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
85,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
86,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
87,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
88,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
89,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
90,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
91,1875,1503,1506,1710,-3.0,0.0,173.0,-0.2070699720796604,-0.12156364663028184,0.978054276953485
92,1875,1503,1506,1710,-3.0,0.0,173.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
93,1875,1503,1506,1680,-3.0,0.0,174.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
94,1875,1503,1506,1680,-3.0,0.0,174.0,-0.20511146964425075,-0.12023336165683264,0.9671914655956987
