,rc_th,rc_r ,rc_p ,rc_y ,sen_r,sen_p,sen_y,cam_x,cam_y,cam_z
32,2000,1501,1503,1000,-3.0,3.0,195.0,-0.10309281829420829,-0.04295893047322203,0.6674477267148562
33,2000,1501,1502,1000,-3.0,3.0,196.0,-0.09440981956068177,-0.04190880860227097,0.6406891676195755
34,2000,1501,1502,1000,-3.0,2.0,197.0,-0.09215873526419038,-0.04229290304257464,0.6337652967447817
35,2000,1501,1502,1000,-3.0,1.0,198.0,-0.0938295614619348,-0.04354943614603172,0.6413985051508706
36,2000,1501,1502,1000,-2.0,0.0,198.0,-0.09523369777029578,-0.04452276497965997,0.6447961395395141
37,2000,1501,1502,1000,-2.0,0.0,199.0,-0.09589822269290439,-0.04509382808513142,0.6448016824486021
38,2000,1501,1502,1000,-2.0,0.0,200.0,-0.09645264453034183,-0.04567337489909965,0.641988420675017
39,2000,1501,1502,1000,-2.0,0.0,200.0,-0.096882935682977,-0.04621740785060118,0.6407351135176311
40,2000,1501,1502,1000,-1.0,0.0,200.0,-0.09918622438056689,-0.04827904800746633,0.6554149700343688
41,2000,1501,1502,1000,-2.0,0.0,200.0,-0.09783155219032305,-0.0482578892909326,0.6453188060657077
42,2000,1501,1502,1000,-1.0,0.0,201.0,-0.09642092210212036,-0.04797109143274729,0.6313188476237085
43,2000,1501,1502,1000,0.0,-1.0,201.0,-0.09903013096147148,-0.0498724805045701,0.6391612774761796
44,2000,1501,1502,1000,0.0,-2.0,201.0,-0.09913529208880725,-0.050570914567093866,0.6338248315989613
45,2000,1501,1503,1000,1.0,-2.0,201.0,-0.1005033086975632,-0.051515579930755714,0.6330855623850379
46,2000,1501,1503,1000,1.0,-2.0,201.0,-0.10078661948754866,-0.05263869734555126,0.6257493308286853
47,2000,1501,1503,1000,1.0,-2.0,201.0,-0.10515567315994556,-0.05544444448728122,0.6399934535397928
48,2000,1501,1503,1000,0.0,-2.0,201.0,-0.10915823376480391,-0.05803036866317412,0.6485681256345774
49,2000,1501,1503,1000,0.0,-2.0,200.0,-0.10944582966430022,-0.05857365894815838,0.633966670914104
50,2000,1501,1503,1000,0.0,-2.0,199.0,-0.11192835853937003,-0.06071412195243809,0.6318543951604096
51,2000,1501,1503,1000,0.0,-2.0,196.0,-0.1164731625879461,-0.06333332405336907,0.6361420499833133
52,2000,1501,1503,1000,0.0,-1.0,195.0,-0.11830484795234285,-0.06417862695292395,0.6286593426649614
53,2000,1502,1503,1000,0.0,-1.0,192.0,-0.12376843953233223,-0.06783528697619479,0.6387672661117684
54,2000,1502,1503,1000,0.0,-1.0,190.0,-0.12838850502718105,-0.0705668296879086,0.6416297886962599
55,2000,1502,1503,1050,0.0,-1.0,189.0,-0.1287755656378497,-0.0711908554857332,0.626075297301904
56,2000,1502,1504,1250,0.0,-1.0,185.0,-0.1338888982770723,-0.07383989290189892,0.6301984936136462
57,2000,1502,1504,1400,0.0,-1.0,182.0,-0.1382222885154989,-0.07674097051629845,0.6308648121227114
58,2000,1502,1504,1500,0.0,-1.0,180.0,-0.14242437602599514,-0.07917831716034796,0.6274827364801433
59,2000,1502,1504,1600,0.0,-1.0,178.0,-0.14832520992498324,-0.083249667871818,0.6343850118749675
60,2000,1502,1504,1800,0.0,-1.0,174.0,-0.15432560936774792,-0.08685252802364543,0.6391109036940401
61,2000,1502,1504,1900,1.0,-1.0,172.0,-0.15853078569884516,-0.08901494142076093,0.6364321386748867
62,2000,1502,1504,2000,2.0,0.0,168.0,-0.16302221247573298,-0.09153498813525682,0.6332316499686585
63,2000,1502,1505,2000,1.0,0.0,166.0,-0.16998490022487897,-0.09567424534332251,0.6395818516326839
64,2000,1502,1505,2000,1.0,0.0,162.0,-0.17711027497240076,-0.09965259144945975,0.644444885279459
65,2000,1503,1505,2000,1.0,0.0,160.0,-0.1809444983760651,-0.10133992749925239,0.6373408674741485
66,2000,1503,1505,2000,1.0,0.0,157.0,-0.1881105819462127,-0.1046225949643949,0.6425477121466096
67,2000,1503,1505,2000,2.0,1.0,153.0,-0.19088857569185175,-0.10507239005679717,0.6295512827614598
68,2000,1503,1506,2000,2.0,1.0,153.0,-0.20006166189097832,-0.1093673811877355,0.6404628166296013
69,2000,1503,1506,2000,1.0,1.0,152.0,-0.2073890217766049,-0.11162781376565702,0.6410220080455442
70,2000,1503,1506,2000,1.0,1.0,147.0,-0.20862839073307415,-0.11047334879218199,0.6278661468051557
71,2000,1503,1506,2000,2.0,2.0,148.0,-0.21425008502429557,-0.10917013351066852,0.6269499854491384
72,2000,1503,1506,2000,3.0,2.0,149.0,-0.21667434767308974,-0.10645077164319218,0.6189163607849213
73,2000,1503,1506,2000,4.0,3.0,148.0,-0.22275125074920382,-0.10577689751666726,0.6202253072468623
74,2000,1503,1506,2000,3.0,2.0,147.0,-0.22534486339828783,-0.10269605375039596,0.6112604783213563
75,2000,1503,1506,2000,2.0,1.0,146.0,-0.23137180699909307,-0.10093421248285032,0.6125540306532875
76,2000,1502,1507,2000,1.0,0.0,144.0,-0.23753044515998858,-0.09955190291744792,0.6123091869214797
